,time [s],voltage [V],current [A]
142,1.02375,-0.151517,-0.393232
143,1.031333,-0.152251,-0.432294
144,1.038917,-0.153012,-0.40264
145,1.0465,-0.153756,-0.433687
146,1.054083,-0.154505,-0.401743
147,1.061667,-0.155316,-0.433958
148,1.06925,-0.156039,-0.403537
149,1.076833,-0.156816,-0.429281
150,1.084417,-0.157531,-0.404568
151,1.092,-0.158323,-0.423494
152,1.099583,-0.159029,-0.406965
153,1.107167,-0.159882,-0.419951
154,1.11475,-0.160572,-0.411691
155,1.122333,-0.161382,-0.412737
156,1.129917,-0.162069,-0.414485
157,1.1375,-0.162875,-0.405921
158,1.145083,-0.163575,-0.41763
159,1.152667,-0.164414,-0.401857
160,1.16025,-0.165121,-0.421316
161,1.167833,-0.165908,-0.396285
162,1.175417,-0.166632,-0.422433
163,1.183,-0.167398,-0.392348
164,1.190583,-0.168142,-0.422593
165,1.198167,-0.168945,-0.392485
166,1.20575,-0.169698,-0.422625
167,1.213333,-0.170433,-0.390981
168,1.220917,-0.171204,-0.419778
169,1.2285,-0.171923,-0.391417
170,1.236083,-0.172716,-0.415414
171,1.243667,-0.173479,-0.396106
172,1.25125,-0.17428,-0.412005
173,1.258833,-0.174968,-0.398624
174,1.266417,-0.175771,-0.405824
175,1.274,-0.176471,-0.402343
176,1.281583,-0.177279,-0.40013
177,1.289167,-0.178019,-0.407943
178,1.29675,-0.178825,-0.395792
179,1.304333,-0.179525,-0.410975
180,1.311917,-0.180321,-0.390256
181,1.3195,-0.181028,-0.41332
182,1.327083,-0.181809,-0.386072
183,1.334667,-0.182585,-0.416875
184,1.34225,-0.183341,-0.385343
185,1.349833,-0.184088,-0.41602
186,1.357417,-0.184837,-0.383865
187,1.365,-0.185592,-0.414475
188,1.372583,-0.186328,-0.384151
189,1.380167,-0.187148,-0.413513
190,1.38775,-0.187863,-0.3874
191,1.395333,-0.188665,-0.408909
192,1.402917,-0.189363,-0.390507
193,1.4105,-0.190166,-0.403685
194,1.418083,-0.190851,-0.393812
195,1.425667,-0.191713,-0.39983
196,1.43325,-0.192408,-0.399843
197,1.440833,-0.193215,-0.39314
198,1.448417,-0.193908,-0.40303
199,1.456,-0.194714,-0.387384
200,1.463583,-0.195405,-0.406196
201,1.471167,-0.196252,-0.38494
202,1.47875,-0.196971,-0.409638
203,1.486333,-0.197747,-0.380247
204,1.493917,-0.198477,-0.410166
205,1.5015,-0.199236,-0.377624
206,1.509083,-0.199989,-0.408598
207,1.516667,-0.200791,-0.393179
208,1.52425,-0.201539,-0.395944
209,1.531833,-0.202286,-0.391122
210,1.539417,-0.203043,-0.392434
211,1.547,-0.203785,-0.388332
212,1.554583,-0.204545,-0.389789
213,1.562167,-0.205284,-0.387438
214,1.56975,-0.206087,-0.389261
215,1.577333,-0.206827,-0.387039
216,1.584917,-0.207582,-0.385437
217,1.5925,-0.208298,-0.382632
218,1.600083,-0.209103,-0.378949
219,1.607667,-0.209806,-0.386299
220,1.61525,-0.210652,-0.372615
221,1.622833,-0.211353,-0.38935
222,1.630417,-0.212133,-0.36432
223,1.638,-0.212863,-0.388815
224,1.645583,-0.213632,-0.357749
225,1.653167,-0.214365,-0.386733
226,1.66075,-0.215172,-0.354837
227,1.668333,-0.215927,-0.383859
228,1.675917,-0.216664,-0.350873
229,1.6835,-0.217433,-0.37764
230,1.691083,-0.218147,-0.348406
231,1.698667,-0.218946,-0.369977
232,1.70625,-0.219693,-0.348556
233,1.713833,-0.220499,-0.362321
234,1.721417,-0.221187,-0.347118
235,1.729,-0.222001,-0.351169
236,1.736583,-0.222687,-0.346073
237,1.744167,-0.223502,-0.340205
238,1.75175,-0.224246,-0.34673
239,1.759333,-0.225048,-0.330621
240,1.766917,-0.225742,-0.343893
241,1.7745,-0.226543,-0.319732
242,1.782083,-0.227255,-0.341271
243,1.789667,-0.228041,-0.309914
244,1.79725,-0.228818,-0.338103
245,1.804833,-0.229573,-0.302783
246,1.812417,-0.230322,-0.330351
247,1.82,-0.231067,-0.29478
248,1.827583,-0.231831,-0.321863
249,1.835167,-0.232561,-0.288387
250,1.84275,-0.23339,-0.313914
251,1.850333,-0.234094,-0.284666
252,1.857917,-0.234894,-0.302221
253,1.8655,-0.23559,-0.280472
254,1.873083,-0.236402,-0.289692
255,1.880667,-0.237077,-0.27656
256,1.88825,-0.23794,-0.278638
257,1.895833,-0.238625,-0.275489
258,1.903417,-0.239439,-0.265302
259,1.911,-0.240128,-0.272195
260,1.918583,-0.240934,-0.252667
261,1.926167,-0.241631,-0.268403
262,1.93375,-0.242472,-0.242975
263,1.941333,-0.243185,-0.265547
264,1.948917,-0.243958,-0.232341
265,1.9565,-0.244695,-0.259514
266,1.964083,-0.245451,-0.224128
267,1.971667,-0.246203,-0.252454
268,1.97925,-0.246992,-0.21906
269,1.986833,-0.247767,-0.245896
270,1.994417,-0.248488,-0.213625
271,2.002,-0.249273,-0.236578
272,2.009583,-0.249974,-0.209926
273,2.017167,-0.250786,-0.226601
274,2.02475,-0.251516,-0.20965
275,2.032333,-0.25234,-0.216932
276,2.039917,-0.253016,-0.207757
277,2.0475,-0.253839,-0.205903
278,2.055084,-0.254515,-0.206622
279,2.062667,-0.25534,-0.195789
280,2.07025,-0.256019,-0.205831
281,2.077833,-0.256883,-0.187564
282,2.085417,-0.25758,-0.205996
283,2.093,-0.258374,-0.178452
284,2.100583,-0.259085,-0.203635
285,2.108167,-0.259856,-0.171203
286,2.11575,-0.260599,-0.200424
287,2.123333,-0.261399,-0.167843
288,2.130917,-0.262161,-0.197073
289,2.1385,-0.262886,-0.163847
290,2.146083,-0.263668,-0.190867
291,2.153667,-0.264374,-0.161992
292,2.16125,-0.265175,-0.184114
293,2.168833,-0.265912,-0.162882
294,2.176417,-0.266735,-0.177433
295,2.184,-0.267404,-0.163367
296,2.191583,-0.268231,-0.169313
297,2.199167,-0.268899,-0.164273
298,2.20675,-0.26974,-0.161007
299,2.214334,-0.270446,-0.167166
300,2.221917,-0.271293,-0.15485
301,2.2295,-0.271949,-0.167661
302,2.237083,-0.272777,-0.147025
303,2.244667,-0.273461,-0.168239
304,2.25225,-0.274257,-0.140538
305,2.259833,-0.275023,-0.17
306,2.267417,-0.275804,-0.137071
307,2.275,-0.276538,-0.167502
308,2.282583,-0.277284,-0.134006
309,2.290167,-0.278052,-0.164017
310,2.29775,-0.278779,-0.132961
311,2.305333,-0.279628,-0.161083
312,2.312917,-0.280322,-0.134167
313,2.3205,-0.281137,-0.154659
314,2.328084,-0.281809,-0.134725
315,2.335667,-0.28265,-0.148235
316,2.34325,-0.2833,-0.136599
317,2.350833,-0.284207,-0.143344
318,2.358417,-0.284842,-0.140025
319,2.366,-0.285705,-0.135737
320,2.373583,-0.286327,-0.141772
321,2.381167,-0.287202,-0.128809
322,2.38875,-0.287831,-0.143497
323,2.396333,-0.288738,-0.124147
324,2.403917,-0.2894,-0.14621
325,2.4115,-0.290223,-0.118297
326,2.419083,-0.290924,-0.146448
327,2.426667,-0.2917,-0.113767
328,2.43425,-0.29244,-0.144924
329,2.441833,-0.293228,-0.113716
330,2.449417,-0.294002,-0.14264
331,2.457,-0.294709,-0.112732
332,2.464583,-0.295521,-0.138278
333,2.472167,-0.296198,-0.113351
334,2.47975,-0.297036,-0.132479
335,2.487334,-0.297728,-0.116313
336,2.494917,-0.298596,-0.127461
337,2.5025,-0.299218,-0.118176
338,2.510083,-0.300106,-0.120742
339,2.517667,-0.300708,-0.120466
340,2.52525,-0.301615,-0.114346
341,2.532833,-0.302251,-0.123913
342,2.540417,-0.303147,-0.108828
343,2.548,-0.303768,-0.12533
344,2.555583,-0.304643,-0.103001
345,2.563167,-0.305295,-0.126397
346,2.57075,-0.306117,-0.098018
347,2.578333,-0.306814,-0.126485
348,2.585917,-0.307635,-0.095415
349,2.5935,-0.308393,-0.126049
350,2.601084,-0.309111,-0.09315
351,2.608667,-0.30991,-0.121986
352,2.61625,-0.310584,-0.093098
353,2.623833,-0.311428,-0.117694
354,2.631417,-0.312121,-0.095706
355,2.639,-0.312994,-0.113329
356,2.646584,-0.313605,-0.096726
357,2.654167,-0.314512,-0.10679
358,2.66175,-0.315089,-0.099302
359,2.669333,-0.316016,-0.100396
360,2.676917,-0.316635,-0.103206
361,2.6845,-0.317571,-0.094905
362,2.692083,-0.318137,-0.104802
363,2.699667,-0.319059,-0.088485
364,2.70725,-0.319651,-0.106578
365,2.714833,-0.320537,-0.083212
366,2.722417,-0.321225,-0.109363
367,2.73,-0.322049,-0.079371
368,2.737583,-0.322752,-0.108595
369,2.745167,-0.323521,-0.076464
370,2.75275,-0.32429,-0.106925
371,2.760334,-0.324989,-0.075303
372,2.767917,-0.325866,-0.104561
373,2.7755,-0.326509,-0.076951
374,2.783083,-0.327384,-0.099867
375,2.790667,-0.327988,-0.078303
376,2.79825,-0.328902,-0.09481
377,2.805833,-0.329481,-0.08002
378,2.813417,-0.330475,-0.089368
379,2.821,-0.331021,-0.083846
380,2.828583,-0.331978,-0.082637
381,2.836167,-0.332516,-0.08643
382,2.84375,-0.333485,-0.076921
383,2.851333,-0.334028,-0.089019
384,2.858917,-0.335007,-0.072362
385,2.8665,-0.335595,-0.091846
386,2.874084,-0.336485,-0.067211
387,2.881667,-0.337126,-0.092818
388,2.88925,-0.337947,-0.0633
389,2.896833,-0.338658,-0.092977
390,2.904417,-0.33945,-0.062678
391,2.912,-0.340249,-0.092585
392,2.919584,-0.340918,-0.061846
393,2.927167,-0.341765,-0.089111
394,2.93475,-0.342388,-0.063103
395,2.942333,-0.34329,-0.084983
396,2.949917,-0.343915,-0.066604
397,2.9575,-0.344852,-0.080428
398,2.965083,-0.345392,-0.06936
399,2.972667,-0.346369,-0.074379
400,2.98025,-0.346892,-0.072288
401,2.987833,-0.347873,-0.068726
402,2.995417,-0.348451,-0.077073
403,3.003,-0.349408,-0.064485
404,3.010583,-0.349957,-0.079544
405,3.018167,-0.350885,-0.059395
406,3.02575,-0.351484,-0.081554
407,3.033334,-0.352356,-0.055469
408,3.040917,-0.35307,-0.083885
409,3.0485,-0.353866,-0.053631
410,3.056083,-0.354606,-0.083767
411,3.063667,-0.355333,-0.052214
412,3.07125,-0.356161,-0.082253
413,3.078833,-0.356793,-0.052701
414,3.086417,-0.35769,-0.078806
415,3.094,-0.358327,-0.056464
416,3.101583,-0.359256,-0.075022
417,3.109167,-0.359795,-0.058821
418,3.11675,-0.360768,-0.069613
419,3.124333,-0.361279,-0.062499
420,3.131917,-0.362274,-0.06394
421,3.1395,-0.362834,-0.067715
422,3.147084,-0.363818,-0.059502
423,3.154667,-0.364341,-0.070635
424,3.16225,-0.365293,-0.055022
425,3.169833,-0.365861,-0.073411
426,3.177417,-0.36677,-0.050967
427,3.185,-0.367437,-0.076848
428,3.192584,-0.36828,-0.048347
429,3.200167,-0.368968,-0.077395
430,3.20775,-0.369732,-0.04654
431,3.215333,-0.370522,-0.077544
432,3.222917,-0.371194,-0.046629
433,3.2305,-0.372106,-0.076726
434,3.238083,-0.372708,-0.049057
435,3.245667,-0.373631,-0.072486
436,3.25325,-0.374185,-0.052013
437,3.260834,-0.375149,-0.067601
438,3.268417,-0.375663,-0.055584
439,3.276,-0.376708,-0.063741
440,3.283583,-0.377213,-0.060969
441,3.291167,-0.378212,-0.058349
442,3.29875,-0.378718,-0.064847
443,3.306334,-0.379697,-0.053043
444,3.313917,-0.380227,-0.068334
445,3.3215,-0.381231,-0.050604
446,3.329083,-0.381817,-0.072045
447,3.336667,-0.382698,-0.046461
448,3.34425,-0.383356,-0.073817
449,3.351834,-0.384162,-0.044284
450,3.359417,-0.384897,-0.074689
451,3.367,-0.38566,-0.044268
452,3.374583,-0.386493,-0.074514
453,3.382167,-0.387115,-0.045058
454,3.38975,-0.388019,-0.07151
455,3.397333,-0.38859,-0.047323
456,3.404917,-0.389547,-0.06769
457,3.4125,-0.390126,-0.052053
458,3.420084,-0.391103,-0.06361
459,3.427667,-0.391615,-0.055468
460,3.43525,-0.392614,-0.058277
461,3.442833,-0.393107,-0.060115
462,3.450417,-0.394109,-0.053362
463,3.458,-0.394664,-0.065126
464,3.465584,-0.395633,-0.049636
465,3.473167,-0.396186,-0.068219
466,3.48075,-0.397106,-0.045788
467,3.488333,-0.397724,-0.070317
468,3.495917,-0.398579,-0.043333
469,3.5035,-0.399315,-0.073271
470,3.511083,-0.400077,-0.042467
471,3.518667,-0.40086,-0.073296
472,3.52625,-0.401531,-0.042234
473,3.533834,-0.402404,-0.071861
474,3.541417,-0.402992,-0.04434
475,3.549,-0.403978,-0.069265
476,3.556583,-0.404521,-0.048232
477,3.564167,-0.405498,-0.064702
478,3.57175,-0.406007,-0.052352
479,3.579334,-0.407017,-0.060034
480,3.586917,-0.407508,-0.05671
481,3.5945,-0.408508,-0.054991
482,3.602083,-0.409054,-0.06247
483,3.609667,-0.410044,-0.050768
484,3.61725,-0.410572,-0.065426
485,3.624834,-0.411517,-0.046825
486,3.632417,-0.412091,-0.068531
487,3.64,-0.412981,-0.043815
488,3.647583,-0.413683,-0.071958
489,3.655167,-0.414488,-0.042412
490,3.66275,-0.415223,-0.072765
491,3.670333,-0.415942,-0.041264
492,3.677917,-0.41677,-0.072302
493,3.6855,-0.417399,-0.042413
494,3.693084,-0.418355,-0.070606
495,3.700667,-0.418921,-0.046423
496,3.70825,-0.419875,-0.066153
497,3.715833,-0.420398,-0.050288
498,3.723417,-0.421387,-0.061713
499,3.731,-0.421882,-0.054607
500,3.738584,-0.422939,-0.058053
501,3.746167,-0.423435,-0.059736
502,3.75375,-0.424438,-0.052807
503,3.761333,-0.424948,-0.063513
504,3.768917,-0.425917,-0.048262
505,3.7765,-0.426467,-0.067259
506,3.784084,-0.427436,-0.046322
507,3.791667,-0.428047,-0.070686
508,3.79925,-0.428905,-0.043407
509,3.806834,-0.429597,-0.072222
510,3.814417,-0.430355,-0.041975
511,3.822,-0.431144,-0.073
512,3.829583,-0.431866,-0.043025
513,3.837167,-0.432739,-0.072217
514,3.84475,-0.433323,-0.045316
515,3.852334,-0.434255,-0.068643
516,3.859917,-0.43481,-0.048695
517,3.8675,-0.435776,-0.064553
518,3.875083,-0.43634,-0.054222
519,3.882667,-0.437337,-0.060863
520,3.89025,-0.437833,-0.057866
521,3.897834,-0.438834,-0.055713
522,3.905417,-0.439332,-0.062332
523,3.913,-0.440326,-0.050893
524,3.920583,-0.440899,-0.067359
525,3.928167,-0.441849,-0.047624
526,3.93575,-0.442433,-0.070008
527,3.943333,-0.443312,-0.044944
528,3.950917,-0.443965,-0.072241
529,3.9585,-0.444769,-0.043055
530,3.966084,-0.445565,-0.074874
531,3.973667,-0.446273,-0.043245
532,3.98125,-0.44711,-0.073892
533,3.988833,-0.44773,-0.044256
534,3.996417,-0.448562,-0.061171
535,4.004,-0.449289,-0.058744
536,4.011583,-0.45011,-0.061756
537,4.019167,-0.450832,-0.058633
538,4.02675,-0.451616,-0.059637
539,4.034334,-0.452324,-0.058532
540,4.041917,-0.453116,-0.059866
541,4.0495,-0.453838,-0.059718
542,4.057084,-0.454621,-0.059688
543,4.064667,-0.455383,-0.061256
544,4.07225,-0.456255,-0.049848
545,4.079834,-0.456793,-0.071517
546,4.087417,-0.457737,-0.046878
547,4.095,-0.458337,-0.073697
548,4.102583,-0.459194,-0.045203
549,4.110167,-0.459924,-0.076338
550,4.11775,-0.460705,-0.044737
551,4.125333,-0.46148,-0.076451
552,4.132917,-0.462158,-0.044516
553,4.1405,-0.463024,-0.075011
554,4.148084,-0.463618,-0.046615
555,4.155667,-0.464593,-0.07276
556,4.16325,-0.465142,-0.05133
557,4.170834,-0.46611,-0.068289
558,4.178417,-0.466625,-0.055575
559,4.186,-0.467615,-0.063449
560,4.193583,-0.468118,-0.059966
561,4.201167,-0.469169,-0.059746
562,4.20875,-0.469678,-0.065069
563,4.216333,-0.47066,-0.054715
564,4.223917,-0.471185,-0.069181
565,4.2315,-0.472134,-0.051135
566,4.239083,-0.472713,-0.072503
567,4.246667,-0.473652,-0.049194
568,4.25425,-0.4743,-0.075632
569,4.261834,-0.475113,-0.046814
570,4.269417,-0.475841,-0.076767
571,4.277,-0.476562,-0.045877
572,4.284584,-0.477382,-0.077081
573,4.292167,-0.478073,-0.048007
574,4.29975,-0.478964,-0.075758
575,4.307333,-0.479548,-0.050599
576,4.314917,-0.480487,-0.071719
577,4.3225,-0.481028,-0.054722
578,4.330083,-0.482003,-0.067211
579,4.337667,-0.482571,-0.060461
580,4.34525,-0.48357,-0.063814
581,4.352834,-0.48407,-0.064321
582,4.360417,-0.485063,-0.058838
583,4.368,-0.485589,-0.068573
584,4.375584,-0.486553,-0.054862
585,4.383167,-0.487153,-0.073977
586,4.39075,-0.488077,-0.052087
587,4.398334,-0.488674,-0.076361
588,4.405917,-0.489537,-0.049425
589,4.4135,-0.490213,-0.078142
590,4.421083,-0.490986,-0.047995
591,4.428667,-0.491817,-0.080056
592,4.43625,-0.492489,-0.048795
593,4.443833,-0.493344,-0.078503
594,4.451417,-0.493951,-0.050972
595,4.459,-0.494871,-0.075465
596,4.466584,-0.495429,-0.054286
597,4.474167,-0.496435,-0.072608
598,4.48175,-0.496963,-0.059184
599,4.489334,-0.497941,-0.067386
600,4.496917,-0.498452,-0.063697
601,4.5045,-0.499446,-0.063103
602,4.512084,-0.499956,-0.068192
603,4.519667,-0.50098,-0.059693
604,4.52725,-0.501525,-0.073258
605,4.534833,-0.502468,-0.05516
606,4.542417,-0.503045,-0.076603
607,4.55,-0.503932,-0.052198
608,4.557583,-0.504572,-0.078954
609,4.565167,-0.505397,-0.050429
610,4.57275,-0.506159,-0.081509
611,4.580334,-0.506901,-0.05025
612,4.587917,-0.507713,-0.081087
613,4.5955,-0.508362,-0.05107
614,4.603084,-0.509251,-0.079265
615,4.610667,-0.509839,-0.05393
616,4.61825,-0.510817,-0.076382
617,4.625834,-0.511371,-0.058853
618,4.633417,-0.51234,-0.071279
619,4.641,-0.51285,-0.063077
620,4.648583,-0.513834,-0.066178
621,4.656167,-0.514351,-0.067818
622,4.66375,-0.515383,-0.063076
623,4.671333,-0.515911,-0.07329
624,4.678917,-0.51688,-0.058291
625,4.6865,-0.517434,-0.07652
626,4.694084,-0.518341,-0.054936
627,4.701667,-0.518958,-0.079518
628,4.70925,-0.519854,-0.053382
629,4.716834,-0.520541,-0.082133
630,4.724417,-0.521308,-0.052079
631,4.732,-0.522081,-0.082826
632,4.739583,-0.522762,-0.051952
633,4.747167,-0.523629,-0.081068
634,4.75475,-0.524284,-0.055817
635,4.762333,-0.525204,-0.079018
636,4.769917,-0.52576,-0.058754
637,4.7775,-0.526711,-0.074408
638,4.785083,-0.527248,-0.063297
639,4.792667,-0.528224,-0.069558
640,4.80025,-0.528783,-0.069213
641,4.807834,-0.529773,-0.065663
642,4.815417,-0.530293,-0.073242
643,4.823,-0.531265,-0.061647
644,4.830584,-0.531811,-0.077548
645,4.838167,-0.532738,-0.057703
646,4.84575,-0.533793,-0.082183
647,4.853333,-0.534721,-0.056066
648,4.860917,-0.535369,-0.083918
649,4.8685,-0.53618,-0.054044
650,4.876083,-0.536947,-0.085118
651,4.883667,-0.537642,-0.054216
652,4.89125,-0.538547,-0.085507
653,4.898834,-0.539176,-0.056828
654,4.906417,-0.540077,-0.082193
655,4.914,-0.540657,-0.060239
656,4.921584,-0.541596,-0.078306
657,4.929167,-0.542115,-0.064221
658,4.93675,-0.543135,-0.075168
659,4.944334,-0.543678,-0.070059
660,4.951917,-0.544636,-0.070184
661,4.9595,-0.545126,-0.07431
662,4.967083,-0.546131,-0.06582
663,4.974667,-0.546643,-0.078962
664,4.98225,-0.547654,-0.063071
665,4.989833,-0.548216,-0.083072
666,4.997417,-0.549098,-0.059467
667,5.005,-0.549746,-0.085986
668,5.012584,-0.550566,-0.057124
669,5.020167,-0.551285,-0.08755
670,5.02775,-0.55205,-0.057645
671,5.035334,-0.552859,-0.088596
672,5.042917,-0.553531,-0.058593
673,5.0505,-0.554382,-0.086317
674,5.058084,-0.554973,-0.061216
675,5.065667,-0.55589,-0.083146
676,5.07325,-0.556455,-0.064955
677,5.080833,-0.557483,-0.080417
678,5.088417,-0.558013,-0.070385
679,5.096,-0.558993,-0.075312
680,5.103583,-0.559501,-0.075188
681,5.111167,-0.560477,-0.070724
682,5.11875,-0.560998,-0.079877
683,5.126334,-0.562018,-0.06789
684,5.133917,-0.562576,-0.084724
685,5.1415,-0.563497,-0.063624
686,5.149084,-0.56413,-0.087668
687,5.156667,-0.564988,-0.061218
688,5.16425,-0.565675,-0.090218
689,5.171834,-0.566493,-0.061072
690,5.179417,-0.567267,-0.092224
691,5.187,-0.567966,-0.061075
692,5.194583,-0.568794,-0.090392
693,5.202167,-0.569412,-0.064142
694,5.20975,-0.57034,-0.086883
695,5.217333,-0.57096,-0.069398
696,5.224917,-0.57192,-0.083395
697,5.2325,-0.572439,-0.073848
698,5.240084,-0.573399,-0.078229
699,5.247667,-0.573914,-0.079422
700,5.25525,-0.574876,-0.07328
701,5.262834,-0.575477,-0.086081
702,5.270417,-0.576415,-0.069535
703,5.278,-0.576967,-0.089215
704,5.285583,-0.577855,-0.064974
705,5.293167,-0.578503,-0.09169
706,5.30075,-0.579319,-0.063323
707,5.308333,-0.580106,-0.095259
708,5.315917,-0.580794,-0.063713
709,5.3235,-0.581611,-0.09447
710,5.331084,-0.582255,-0.066145
711,5.338667,-0.583154,-0.091677
712,5.34625,-0.583763,-0.070095
713,5.353834,-0.584732,-0.08903
714,5.361417,-0.585291,-0.075493
715,5.369,-0.586227,-0.084312
716,5.376584,-0.586779,-0.080061
717,5.384167,-0.58775,-0.080165
718,5.39175,-0.588293,-0.085233
719,5.399333,-0.589307,-0.077087
720,5.406917,-0.58986,-0.090599
721,5.4145,-0.590773,-0.072556
722,5.422083,-0.591368,-0.094261
723,5.429667,-0.59223,-0.069828
724,5.43725,-0.592883,-0.09691
725,5.444834,-0.593758,-0.069175
726,5.452417,-0.594472,-0.099367
727,5.46,-0.59523,-0.068273
728,5.467584,-0.596033,-0.098938
729,5.475167,-0.596705,-0.069866
730,5.48275,-0.597538,-0.097101
731,5.490334,-0.598224,-0.074546
732,5.497917,-0.599103,-0.094914
733,5.5055,-0.599695,-0.078215
734,5.513083,-0.600642,-0.090343
