,time [s],voltage [V],current [A]
84,0.5915,-0.108251,-0.054629
85,0.599083,-0.109049,-0.054629
86,0.606667,-0.1098,-0.054629
87,0.61425,-0.110537,-0.054629
88,0.621833,-0.111295,-0.054629
89,0.629417,-0.112039,-0.054629
90,0.637,-0.112787,-0.054629
91,0.644583,-0.113582,-0.054629
92,0.652167,-0.11434,-0.054629
93,0.65975,-0.115082,-0.054629
94,0.667333,-0.115825,-0.054629
95,0.674917,-0.116581,-0.054629
96,0.6825,-0.117341,-0.054629
97,0.690083,-0.118128,-0.054629
98,0.697667,-0.118882,-0.054629
99,0.70525,-0.119629,-0.054629
100,0.712833,-0.120374,-0.054629
101,0.720417,-0.121126,-0.054629
102,0.728,-0.121977,-0.041751
103,0.735583,-0.1227,-0.393078
104,0.743167,-0.123448,-0.406417
105,0.75075,-0.124197,-0.40978
106,0.758333,-0.124951,-0.411238
107,0.765917,-0.125704,-0.412324
108,0.7735,-0.126455,-0.413477
109,0.781083,-0.127252,-0.416703
110,0.788667,-0.128004,-0.417585
111,0.79625,-0.128746,-0.418427
112,0.803833,-0.129497,-0.419523
113,0.811417,-0.130242,-0.420411
114,0.819,-0.130998,-0.421461
115,0.826583,-0.131786,-0.424694
116,0.834167,-0.132547,-0.425085
117,0.84175,-0.133299,-0.426031
118,0.849333,-0.134041,-0.42666
119,0.856917,-0.134797,-0.427388
120,0.8645,-0.135537,-0.42835
121,0.872083,-0.136336,-0.431371
122,0.879667,-0.137091,-0.431809
123,0.88725,-0.137837,-0.432525
124,0.894833,-0.138587,-0.432866
125,0.902417,-0.139339,-0.43385
126,0.91,-0.14009,-0.434369
127,0.917583,-0.140886,-0.43713
128,0.925167,-0.141635,-0.437313
129,0.93275,-0.142384,-0.437757
130,0.940333,-0.143134,-0.438219
131,0.947917,-0.143887,-0.438849
132,0.9555,-0.144633,-0.439234
133,0.963083,-0.145426,-0.441914
134,0.970667,-0.146183,-0.441946
135,0.97825,-0.146927,-0.442112
136,0.985833,-0.147691,-0.442652
137,0.993417,-0.148444,-0.442897
138,1.001,-0.149178,-0.443268
139,1.008583,-0.149981,-0.445826
140,1.016167,-0.150735,-0.445835
141,1.02375,-0.151487,-0.446141
142,1.031333,-0.152231,-0.44593
143,1.038917,-0.152986,-0.446278
144,1.0465,-0.153736,-0.446561
145,1.054083,-0.154487,-0.44656
146,1.061667,-0.155277,-0.449142
147,1.06925,-0.156034,-0.448918
148,1.076833,-0.156773,-0.448606
149,1.084417,-0.157524,-0.448941
150,1.092,-0.158276,-0.448844
151,1.099583,-0.159025,-0.449327
152,1.107167,-0.159827,-0.451974
153,1.11475,-0.160577,-0.451204
154,1.122333,-0.161324,-0.451292
155,1.129917,-0.162071,-0.451668
156,1.1375,-0.162819,-0.45163
157,1.145083,-0.163573,-0.451802
158,1.152667,-0.164369,-0.45392
159,1.16025,-0.16512,-0.454014
160,1.167833,-0.165862,-0.454137
161,1.175417,-0.166611,-0.454316
162,1.183,-0.167372,-0.45466
163,1.190583,-0.168117,-0.454592
164,1.198167,-0.168921,-0.457123
165,1.20575,-0.169668,-0.456894
166,1.213333,-0.170408,-0.45678
167,1.220917,-0.171155,-0.45694
168,1.2285,-0.171913,-0.457445
169,1.236083,-0.17266,-0.457958
170,1.243667,-0.173464,-0.460449
171,1.25125,-0.174221,-0.460335
172,1.258833,-0.17496,-0.460416
173,1.266417,-0.17571,-0.460884
174,1.274,-0.176464,-0.461067
175,1.281583,-0.177217,-0.46171
176,1.289167,-0.178008,-0.464343
177,1.29675,-0.178761,-0.464108
178,1.304333,-0.179518,-0.464613
179,1.311917,-0.180237,-0.479484
180,1.3195,-0.181014,-0.489448
181,1.327083,-0.181765,-0.498335
182,1.334667,-0.18257,-0.504097
183,1.34225,-0.183312,-0.505039
184,1.349833,-0.184063,-0.50603
185,1.357417,-0.184817,-0.506553
186,1.365,-0.18556,-0.507369
187,1.372583,-0.186312,-0.507951
188,1.380167,-0.187116,-0.510961
189,1.38775,-0.187858,-0.511381
190,1.395333,-0.188613,-0.511772
191,1.402917,-0.189364,-0.512384
192,1.4105,-0.190115,-0.512696
193,1.418083,-0.190848,-0.513203
194,1.425667,-0.191657,-0.516352
195,1.43325,-0.192409,-0.516343
196,1.440833,-0.19316,-0.516675
197,1.448417,-0.193903,-0.517297
198,1.456,-0.194652,-0.517671
199,1.463583,-0.195396,-0.518192
200,1.471167,-0.196206,-0.520817
201,1.47875,-0.196952,-0.521026
202,1.486333,-0.197704,-0.521184
203,1.493917,-0.19845,-0.521371
204,1.5015,-0.199198,-0.521908
205,1.509083,-0.19995,-0.522336
206,1.516667,-0.200754,-0.524467
207,1.52425,-0.201502,-0.52472
208,1.531833,-0.202259,-0.52452
209,1.539417,-0.203008,-0.524378
210,1.547,-0.203752,-0.524279
211,1.554583,-0.204503,-0.523688
212,1.562167,-0.205252,-0.523643
213,1.56975,-0.206051,-0.525764
214,1.577333,-0.206798,-0.524553
215,1.584917,-0.207545,-0.524081
216,1.5925,-0.208295,-0.52316
217,1.600083,-0.20904,-0.522639
218,1.607667,-0.209796,-0.521995
219,1.61525,-0.210593,-0.523325
220,1.622833,-0.21134,-0.521874
221,1.630417,-0.212083,-0.52064
222,1.638,-0.212839,-0.519031
223,1.645583,-0.213592,-0.517699
224,1.653167,-0.214343,-0.515849
225,1.66075,-0.215142,-0.516803
226,1.668333,-0.215884,-0.514719
227,1.675917,-0.216635,-0.512783
228,1.6835,-0.21739,-0.510661
229,1.691083,-0.218132,-0.508278
230,1.698667,-0.218885,-0.505932
231,1.70625,-0.219688,-0.505641
232,1.713833,-0.220444,-0.502747
233,1.721417,-0.22119,-0.499684
234,1.729,-0.221939,-0.496814
235,1.736583,-0.22269,-0.493733
236,1.744167,-0.223435,-0.490727
237,1.75175,-0.224248,-0.489567
238,1.759333,-0.224996,-0.48598
239,1.766917,-0.225744,-0.481873
240,1.7745,-0.226498,-0.478082
241,1.782083,-0.227254,-0.474955
242,1.789667,-0.227996,-0.470804
243,1.79725,-0.228799,-0.46891
244,1.804833,-0.22955,-0.464407
245,1.812417,-0.230296,-0.460012
246,1.82,-0.23105,-0.455916
247,1.827583,-0.231799,-0.451868
248,1.835167,-0.232552,-0.447403
249,1.84275,-0.233354,-0.445741
250,1.850333,-0.2341,-0.440782
251,1.857917,-0.234853,-0.436235
252,1.8655,-0.2356,-0.431996
253,1.873083,-0.236346,-0.427317
254,1.880667,-0.237096,-0.423133
255,1.88825,-0.2379,-0.421058
256,1.895833,-0.238656,-0.416219
257,1.903417,-0.239391,-0.411928
258,1.911,-0.240141,-0.407333
259,1.918583,-0.2409,-0.403393
260,1.926167,-0.241636,-0.399118
261,1.93375,-0.242438,-0.397053
262,1.941333,-0.243198,-0.392937
263,1.948917,-0.243946,-0.388939
264,1.9565,-0.244688,-0.384678
265,1.964083,-0.245443,-0.381022
266,1.971667,-0.246196,-0.377251
267,1.97925,-0.246995,-0.375704
268,1.986833,-0.247737,-0.37177
269,1.994417,-0.248487,-0.368026
270,2.002,-0.249238,-0.364877
271,2.009583,-0.249987,-0.361462
272,2.017167,-0.250735,-0.357833
273,2.02475,-0.251535,-0.357007
274,2.032333,-0.25229,-0.353269
275,2.039917,-0.253045,-0.350524
276,2.0475,-0.253795,-0.347503
277,2.055084,-0.254551,-0.344516
278,2.062667,-0.255291,-0.341877
279,2.07025,-0.256045,-0.339053
280,2.077833,-0.256844,-0.338267
281,2.085417,-0.257587,-0.335555
282,2.093,-0.25833,-0.332815
283,2.100583,-0.259086,-0.330323
284,2.108167,-0.259836,-0.328422
285,2.11575,-0.260588,-0.325972
286,2.123333,-0.261385,-0.32569
287,2.130917,-0.262134,-0.32322
288,2.1385,-0.262886,-0.321034
289,2.146083,-0.263638,-0.318614
290,2.153667,-0.264387,-0.316823
291,2.16125,-0.265129,-0.314828
292,2.168833,-0.265938,-0.314968
293,2.176417,-0.266678,-0.312461
294,2.184,-0.267424,-0.310738
295,2.191583,-0.268178,-0.308886
296,2.199167,-0.268926,-0.307147
297,2.20675,-0.269677,-0.305532
298,2.214334,-0.270468,-0.305684
299,2.221917,-0.27123,-0.303559
300,2.2295,-0.27197,-0.301851
301,2.237083,-0.272723,-0.300117
302,2.244667,-0.27348,-0.299104
303,2.25225,-0.274223,-0.297261
304,2.259833,-0.27501,-0.298133
305,2.267417,-0.275773,-0.296235
306,2.275,-0.276519,-0.29456
307,2.282583,-0.277271,-0.29323
308,2.290167,-0.278037,-0.291925
309,2.29775,-0.278793,-0.290778
310,2.305333,-0.27957,-0.291389
311,2.312917,-0.280323,-0.28951
312,2.3205,-0.281072,-0.288011
313,2.328084,-0.281827,-0.287027
314,2.335667,-0.282572,-0.285537
315,2.34325,-0.283334,-0.284741
316,2.350833,-0.284125,-0.284786
317,2.358417,-0.284871,-0.283528
318,2.366,-0.285623,-0.282028
319,2.373583,-0.286368,-0.28056
320,2.381167,-0.287114,-0.279546
321,2.38875,-0.287861,-0.278731
322,2.396333,-0.288657,-0.279127
323,2.403917,-0.289415,-0.277844
324,2.4115,-0.290167,-0.276393
325,2.419083,-0.290908,-0.275255
326,2.426667,-0.291649,-0.273903
327,2.43425,-0.292415,-0.272969
328,2.441833,-0.293206,-0.273637
329,2.449417,-0.293956,-0.272229
330,2.457,-0.294708,-0.270629
331,2.464583,-0.295464,-0.269829
332,2.472167,-0.296209,-0.268447
333,2.47975,-0.296958,-0.267601
334,2.487334,-0.297768,-0.26831
335,2.494917,-0.298506,-0.266478
336,2.5025,-0.299259,-0.265417
337,2.510083,-0.300007,-0.264215
338,2.517667,-0.300759,-0.262962
339,2.52525,-0.301505,-0.261817
340,2.532833,-0.302308,-0.262302
341,2.540417,-0.303065,-0.260916
342,2.548,-0.303805,-0.259791
343,2.555583,-0.304567,-0.258327
344,2.563167,-0.305308,-0.257373
345,2.57075,-0.30606,-0.256139
346,2.578333,-0.306808,-0.255099
347,2.585917,-0.307611,-0.255262
348,2.5935,-0.308376,-0.253945
349,2.601084,-0.309109,-0.252616
350,2.608667,-0.309867,-0.251754
351,2.61625,-0.310608,-0.250139
352,2.623833,-0.311359,-0.249164
353,2.631417,-0.312159,-0.249583
354,2.639,-0.312921,-0.24815
355,2.646584,-0.313653,-0.246542
356,2.654167,-0.3144,-0.244931
357,2.66175,-0.315161,-0.244342
358,2.669333,-0.315902,-0.243476
359,2.676917,-0.316703,-0.243356
360,2.6845,-0.317455,-0.24205
361,2.692083,-0.318193,-0.240699
362,2.699667,-0.318952,-0.239811
363,2.70725,-0.319707,-0.238962
364,2.714833,-0.320452,-0.237449
365,2.722417,-0.321253,-0.237682
366,2.73,-0.322006,-0.236627
367,2.737583,-0.322757,-0.235057
368,2.745167,-0.323498,-0.234031
369,2.75275,-0.324243,-0.232818
370,2.760334,-0.324995,-0.232203
371,2.767917,-0.325804,-0.232757
372,2.7755,-0.32655,-0.230939
373,2.783083,-0.3273,-0.229984
374,2.790667,-0.328041,-0.229023
375,2.79825,-0.328794,-0.227823
376,2.805833,-0.329552,-0.227146
377,2.813417,-0.330356,-0.227606
378,2.821,-0.331093,-0.226246
379,2.828583,-0.331842,-0.224914
380,2.836167,-0.332601,-0.224189
381,2.84375,-0.333337,-0.223127
382,2.851333,-0.334092,-0.222294
383,2.858917,-0.334899,-0.222683
384,2.8665,-0.335644,-0.22149
385,2.874084,-0.336396,-0.220132
386,2.881667,-0.337144,-0.219405
387,2.88925,-0.337893,-0.218783
388,2.896833,-0.338641,-0.217796
389,2.904417,-0.339436,-0.218347
390,2.912,-0.340186,-0.217049
391,2.919584,-0.340942,-0.21611
392,2.927167,-0.341686,-0.215218
393,2.93475,-0.342443,-0.214445
394,2.942333,-0.343188,-0.213935
395,2.949917,-0.343987,-0.214313
396,2.9575,-0.344736,-0.213129
397,2.965083,-0.345495,-0.212379
398,2.972667,-0.346243,-0.211544
399,2.98025,-0.346976,-0.210683
400,2.987833,-0.347744,-0.210447
401,2.995417,-0.348536,-0.210744
402,3.003,-0.349285,-0.209933
403,3.010583,-0.350033,-0.208799
404,3.018167,-0.350776,-0.20805
405,3.02575,-0.351533,-0.207676
406,3.033334,-0.352274,-0.206843
407,3.040917,-0.353081,-0.207905
408,3.0485,-0.35383,-0.206734
409,3.056083,-0.354585,-0.20609
410,3.063667,-0.355341,-0.205866
411,3.07125,-0.356092,-0.205193
412,3.078833,-0.356842,-0.204521
413,3.086417,-0.357597,-0.204039
414,3.094,-0.358394,-0.204758
415,3.101583,-0.359137,-0.203859
416,3.109167,-0.359878,-0.203301
417,3.11675,-0.360628,-0.202883
418,3.124333,-0.361378,-0.202314
419,3.131917,-0.362134,-0.201857
420,3.1395,-0.362935,-0.202574
421,3.147084,-0.363673,-0.201809
422,3.154667,-0.364428,-0.201172
423,3.16225,-0.365174,-0.200778
424,3.169833,-0.365924,-0.200508
425,3.177417,-0.366676,-0.199739
426,3.185,-0.367475,-0.20107
427,3.192584,-0.368225,-0.200167
428,3.200167,-0.368977,-0.200057
429,3.20775,-0.369719,-0.199534
430,3.215333,-0.370465,-0.198968
431,3.222917,-0.371226,-0.19891
432,3.2305,-0.372017,-0.199554
433,3.238083,-0.372766,-0.198886
434,3.245667,-0.37353,-0.198434
435,3.25325,-0.374267,-0.197787
436,3.260834,-0.375016,-0.197645
437,3.268417,-0.375765,-0.197392
438,3.276,-0.376568,-0.198348
439,3.283583,-0.377315,-0.197631
440,3.291167,-0.378069,-0.197104
441,3.29875,-0.378817,-0.196845
442,3.306334,-0.379572,-0.196392
443,3.313917,-0.380317,-0.195724
444,3.3215,-0.381124,-0.196977
445,3.329083,-0.381873,-0.196155
446,3.336667,-0.382618,-0.195612
447,3.34425,-0.383374,-0.195478
448,3.351834,-0.384122,-0.19463
449,3.359417,-0.384875,-0.194649
450,3.367,-0.385666,-0.195761
451,3.374583,-0.38642,-0.194483
452,3.382167,-0.387168,-0.194399
453,3.38975,-0.387917,-0.194245
454,3.397333,-0.388667,-0.193757
455,3.404917,-0.389418,-0.193667
456,3.4125,-0.390216,-0.194482
457,3.420084,-0.390968,-0.194139
458,3.427667,-0.391717,-0.193806
459,3.43525,-0.392463,-0.193091
460,3.442833,-0.393209,-0.193208
461,3.450417,-0.39396,-0.1929
462,3.458,-0.394768,-0.193764
463,3.465584,-0.395512,-0.193373
464,3.473167,-0.396259,-0.192733
465,3.48075,-0.397017,-0.19239
466,3.488333,-0.39775,-0.192584
467,3.495917,-0.398502,-0.192094
468,3.5035,-0.399316,-0.193124
469,3.511083,-0.400056,-0.192683
470,3.518667,-0.400802,-0.192311
471,3.52625,-0.401552,-0.19223
472,3.533834,-0.402306,-0.192102
473,3.541417,-0.40306,-0.191801
474,3.549,-0.403855,-0.1933
475,3.556583,-0.404609,-0.192489
476,3.564167,-0.405353,-0.192434
477,3.57175,-0.406107,-0.192314
478,3.579334,-0.406866,-0.19212
479,3.586917,-0.407609,-0.192019
480,3.5945,-0.408363,-0.192048
481,3.602083,-0.409158,-0.19292
482,3.609667,-0.409901,-0.192303
483,3.61725,-0.410652,-0.191962
484,3.624834,-0.411402,-0.192169
485,3.632417,-0.412158,-0.191639
486,3.64,-0.4129,-0.191966
487,3.647583,-0.413701,-0.193236
488,3.655167,-0.414448,-0.192368
489,3.66275,-0.415205,-0.192487
490,3.670333,-0.415938,-0.192342
491,3.677917,-0.416694,-0.192186
492,3.6855,-0.417443,-0.192195
493,3.693084,-0.41824,-0.19323
494,3.700667,-0.418989,-0.192935
495,3.70825,-0.419748,-0.192784
496,3.715833,-0.420496,-0.192718
497,3.723417,-0.421236,-0.192511
498,3.731,-0.421999,-0.192386
499,3.738584,-0.422787,-0.193696
500,3.746167,-0.423541,-0.193276
501,3.75375,-0.424284,-0.192874
502,3.761333,-0.42503,-0.192869
503,3.768917,-0.425789,-0.192738
504,3.7765,-0.426531,-0.192581
505,3.784084,-0.427332,-0.19392
506,3.791667,-0.428083,-0.193483
507,3.79925,-0.428827,-0.193252
508,3.806834,-0.429585,-0.193089
509,3.814417,-0.430331,-0.192968
510,3.822,-0.431077,-0.193245
511,3.829583,-0.431899,-0.194772
512,3.837167,-0.43264,-0.193782
513,3.84475,-0.433393,-0.193727
514,3.852334,-0.434132,-0.19332
515,3.859917,-0.434893,-0.193326
516,3.8675,-0.435637,-0.193571
517,3.875083,-0.436434,-0.19414
518,3.882667,-0.437187,-0.193845
519,3.89025,-0.437944,-0.193937
520,3.897834,-0.438678,-0.193269
521,3.905417,-0.439428,-0.193434
522,3.913,-0.440184,-0.193203
523,3.920583,-0.440984,-0.194687
524,3.928167,-0.441726,-0.19394
525,3.93575,-0.442473,-0.193428
526,3.943333,-0.443227,-0.193571
527,3.950917,-0.443981,-0.193458
528,3.9585,-0.444728,-0.19314
529,3.966084,-0.445527,-0.194296
530,3.973667,-0.446267,-0.193661
531,3.98125,-0.447019,-0.193489
532,3.988833,-0.447767,-0.193579
533,3.996417,-0.448514,-0.193393
534,4.004,-0.449276,-0.193452
535,4.011583,-0.450068,-0.194443
536,4.019167,-0.450822,-0.194454
537,4.02675,-0.451575,-0.193727
538,4.034334,-0.45232,-0.193641
539,4.041917,-0.453063,-0.193759
540,4.0495,-0.453818,-0.193768
541,4.057084,-0.454561,-0.193604
542,4.064667,-0.455371,-0.194808
543,4.07225,-0.456122,-0.194399
544,4.079834,-0.456865,-0.194271
545,4.087417,-0.457617,-0.19417
546,4.095,-0.458372,-0.193854
547,4.102583,-0.459123,-0.194083
548,4.110167,-0.459917,-0.195309
549,4.11775,-0.460666,-0.194296
550,4.125333,-0.46142,-0.194445
551,4.132917,-0.462169,-0.194115
552,4.1405,-0.462915,-0.194184
553,4.148084,-0.463664,-0.194201
554,4.155667,-0.464462,-0.194867
555,4.16325,-0.465215,-0.19486
556,4.170834,-0.465966,-0.194606
557,4.178417,-0.466717,-0.194307
558,4.186,-0.46746,-0.194118
559,4.193583,-0.468202,-0.194164
560,4.201167,-0.469015,-0.195201
561,4.20875,-0.469761,-0.195001
562,4.216333,-0.470504,-0.194561
563,4.223917,-0.471253,-0.194482
564,4.2315,-0.472011,-0.194227
565,4.239083,-0.472758,-0.194728
566,4.246667,-0.473567,-0.195524
567,4.25425,-0.47432,-0.195084
568,4.261834,-0.47506,-0.194689
569,4.269417,-0.475807,-0.194639
570,4.277,-0.476562,-0.194606
571,4.284584,-0.477313,-0.194751
572,4.292167,-0.478103,-0.195838
573,4.29975,-0.478858,-0.195304
574,4.307333,-0.479609,-0.195513
575,4.314917,-0.480366,-0.195229
576,4.3225,-0.481112,-0.195263
577,4.330083,-0.481863,-0.195254
578,4.337667,-0.48266,-0.196438
579,4.34525,-0.483411,-0.196427
580,4.352834,-0.484157,-0.195862
581,4.360417,-0.48491,-0.195827
582,4.368,-0.48566,-0.19632
583,4.375584,-0.486412,-0.195915
584,4.383167,-0.487208,-0.197464
585,4.39075,-0.487953,-0.196746
586,4.398334,-0.488706,-0.196647
587,4.405917,-0.489457,-0.196642
588,4.4135,-0.49021,-0.196337
589,4.421083,-0.490959,-0.196768
590,4.428667,-0.491742,-0.198027
591,4.43625,-0.492495,-0.197454
592,4.443833,-0.493246,-0.19733
593,4.451417,-0.494004,-0.197155
594,4.459,-0.494745,-0.19733
595,4.466584,-0.495496,-0.197368
596,4.474167,-0.496293,-0.198179
597,4.48175,-0.497048,-0.19797
598,4.489334,-0.497797,-0.19802
599,4.496917,-0.498543,-0.198047
600,4.5045,-0.499295,-0.198141
601,4.512084,-0.500049,-0.197996
602,4.519667,-0.500845,-0.199244
603,4.52725,-0.501599,-0.198906
604,4.534833,-0.502341,-0.198467
605,4.542417,-0.503093,-0.198721
606,4.55,-0.503837,-0.198818
607,4.557583,-0.504581,-0.198636
608,4.565167,-0.505338,-0.198978
609,4.57275,-0.506144,-0.19991
610,4.580334,-0.506899,-0.199757
611,4.587917,-0.507645,-0.1998
612,4.5955,-0.508394,-0.199411
613,4.603084,-0.509147,-0.199535
614,4.610667,-0.50989,-0.199559
615,4.61825,-0.510682,-0.200523
616,4.625834,-0.511442,-0.200381
617,4.633417,-0.512185,-0.199978
618,4.641,-0.512947,-0.200152
619,4.648583,-0.513696,-0.200187
620,4.656167,-0.514441,-0.200024
621,4.66375,-0.515238,-0.201693
622,4.671333,-0.515994,-0.201202
623,4.678917,-0.516741,-0.200965
624,4.6865,-0.517492,-0.200767
625,4.694084,-0.518236,-0.200732
626,4.701667,-0.518985,-0.201099
627,4.70925,-0.519792,-0.202602
628,4.716834,-0.520536,-0.20197
629,4.724417,-0.521291,-0.202207
630,4.732,-0.522037,-0.201822
631,4.739583,-0.522789,-0.201811
632,4.747167,-0.523529,-0.201741
633,4.75475,-0.524334,-0.203163
634,4.762333,-0.525085,-0.202872
635,4.769917,-0.525828,-0.202883
636,4.7775,-0.526583,-0.202598
637,4.785083,-0.527339,-0.202807
638,4.792667,-0.528088,-0.202657
639,4.80025,-0.52888,-0.204132
640,4.807834,-0.529629,-0.203785
641,4.815417,-0.530392,-0.20338
642,4.823,-0.531129,-0.203534
643,4.830584,-0.531886,-0.203787
644,4.838167,-0.532639,-0.203433
645,4.84575,-0.53381,-0.205063
646,4.853333,-0.534582,-0.204908
647,4.860917,-0.535332,-0.20473
648,4.8685,-0.536052,-0.204824
649,4.876083,-0.536855,-0.204569
650,4.883667,-0.537602,-0.204798
651,4.89125,-0.538404,-0.20605
652,4.898834,-0.539169,-0.205668
653,4.906417,-0.53989,-0.205272
654,4.914,-0.540644,-0.205391
655,4.921584,-0.54137,-0.205404
656,4.929167,-0.542141,-0.205519
657,4.93675,-0.542913,-0.206901
658,4.944334,-0.543651,-0.206378
659,4.951917,-0.544429,-0.206087
660,4.9595,-0.545152,-0.206149
661,4.967083,-0.545904,-0.206015
662,4.974667,-0.546662,-0.205914
663,4.98225,-0.547454,-0.207367
664,4.989833,-0.54819,-0.207311
665,4.997417,-0.548911,-0.207037
666,5.005,-0.549713,-0.207155
667,5.012584,-0.550439,-0.206984
668,5.020167,-0.551199,-0.207171
669,5.02775,-0.551975,-0.20872
670,5.035334,-0.552725,-0.208039
671,5.042917,-0.553487,-0.207938
672,5.0505,-0.55423,-0.207839
673,5.058084,-0.554973,-0.207659
674,5.065667,-0.555725,-0.208074
675,5.07325,-0.556448,-0.207984
676,5.080833,-0.557288,-0.209322
677,5.088417,-0.558035,-0.209197
678,5.096,-0.558809,-0.208953
679,5.103583,-0.559561,-0.209067
680,5.111167,-0.560317,-0.208881
681,5.11875,-0.561044,-0.208782
682,5.126334,-0.561864,-0.210247
683,5.133917,-0.562658,-0.209896
684,5.1415,-0.563398,-0.20987
685,5.149084,-0.564139,-0.210094
686,5.156667,-0.5649,-0.209931
687,5.16425,-0.565654,-0.210153
688,5.171834,-0.566438,-0.211408
689,5.179417,-0.567186,-0.211192
690,5.187,-0.567948,-0.210896
691,5.194583,-0.568667,-0.211232
692,5.202167,-0.569408,-0.211283
693,5.20975,-0.570144,-0.21143
694,5.217333,-0.570935,-0.212544
695,5.224917,-0.571659,-0.21246
696,5.2325,-0.572415,-0.212241
697,5.240084,-0.57316,-0.212577
698,5.247667,-0.573907,-0.212603
699,5.25525,-0.574657,-0.21268
700,5.262834,-0.575483,-0.214175
701,5.270417,-0.576211,-0.213856
702,5.278,-0.57696,-0.213445
703,5.285583,-0.577736,-0.213717
704,5.293167,-0.578448,-0.213416
705,5.30075,-0.57922,-0.21388
706,5.308333,-0.58004,-0.215669
707,5.315917,-0.580734,-0.215128
708,5.3235,-0.581482,-0.215297
709,5.331084,-0.582262,-0.215515
710,5.338667,-0.583027,-0.21508
711,5.34625,-0.583779,-0.21559
712,5.353834,-0.584539,-0.217089
713,5.361417,-0.585302,-0.216818
714,5.369,-0.586051,-0.217132
715,5.376584,-0.586814,-0.217086
716,5.384167,-0.587559,-0.217242
717,5.39175,-0.588342,-0.217409
718,5.399333,-0.589155,-0.218893
719,5.406917,-0.589882,-0.218436
720,5.4145,-0.590617,-0.218383
721,5.422083,-0.591368,-0.218693
722,5.429667,-0.592122,-0.218862
723,5.43725,-0.592889,-0.218903
724,5.444834,-0.59367,-0.220158
725,5.452417,-0.594419,-0.220016
726,5.46,-0.595173,-0.220073
727,5.467584,-0.595934,-0.220382
728,5.475167,-0.596694,-0.220268
729,5.48275,-0.597435,-0.220455
730,5.490334,-0.598217,-0.222101
731,5.497917,-0.598949,-0.22165
732,5.5055,-0.599703,-0.221785
733,5.513083,-0.600473,-0.221659
734,5.520667,-0.601218,-0.221842
735,5.52825,-0.601963,-0.222268
736,5.535833,-0.602756,-0.223143
737,5.543417,-0.603504,-0.223114
