,time [s],voltage [V],current [A]
353,2.631417,-0.312246,-0.111947
354,2.639,-0.312843,-0.102599
355,2.646584,-0.313755,-0.105785
356,2.654167,-0.314324,-0.103908
357,2.66175,-0.315258,-0.100305
358,2.669333,-0.315825,-0.105753
359,2.676917,-0.316802,-0.096013
360,2.6845,-0.317379,-0.107959
361,2.692083,-0.318298,-0.090621
362,2.699667,-0.318885,-0.108719
363,2.70725,-0.319775,-0.086062
364,2.714833,-0.32041,-0.109127
365,2.722417,-0.321305,-0.083084
366,2.73,-0.321981,-0.110543
367,2.737583,-0.322777,-0.07946
368,2.745167,-0.323512,-0.109383
369,2.75275,-0.324245,-0.077085
370,2.760334,-0.325031,-0.107384
371,2.767917,-0.325773,-0.077473
372,2.7755,-0.326597,-0.104902
373,2.783083,-0.327246,-0.077227
374,2.790667,-0.328121,-0.10108
375,2.79825,-0.328734,-0.07801
376,2.805833,-0.329637,-0.09694
377,2.813417,-0.330271,-0.080447
378,2.821,-0.3312,-0.092953
379,2.828583,-0.331753,-0.081774
380,2.836167,-0.332709,-0.087217
381,2.84375,-0.333249,-0.083354
382,2.851333,-0.334207,-0.082527
383,2.858917,-0.334791,-0.086526
384,2.8665,-0.335753,-0.078271
385,2.874084,-0.336293,-0.08808
386,2.881667,-0.33724,-0.073367
387,2.88925,-0.337806,-0.089901
388,2.896833,-0.338724,-0.069062
389,2.904417,-0.339372,-0.092224
390,2.912,-0.340256,-0.066443
391,2.919584,-0.340894,-0.092119
392,2.927167,-0.341722,-0.063252
393,2.93475,-0.342431,-0.091989
394,2.942333,-0.343186,-0.061004
395,2.949917,-0.344009,-0.092998
396,2.9575,-0.344701,-0.060813
397,2.965083,-0.345527,-0.090347
398,2.972667,-0.346179,-0.061108
399,2.98025,-0.34706,-0.087293
400,2.987833,-0.347664,-0.062088
401,2.995417,-0.348629,-0.084457
402,3.003,-0.349196,-0.064674
403,3.010583,-0.350135,-0.078944
404,3.018167,-0.350677,-0.066002
405,3.02575,-0.35164,-0.074954
406,3.033334,-0.352169,-0.069027
407,3.040917,-0.353211,-0.071513
408,3.0485,-0.353725,-0.072512
409,3.056083,-0.354698,-0.066535
410,3.063667,-0.355227,-0.074926
411,3.07125,-0.3562,-0.062531
412,3.078833,-0.356736,-0.076928
413,3.086417,-0.357681,-0.058751
414,3.094,-0.358312,-0.080254
415,3.101583,-0.359219,-0.056083
416,3.109167,-0.359832,-0.081359
417,3.11675,-0.360682,-0.053421
418,3.124333,-0.361368,-0.08218
419,3.131917,-0.362149,-0.052092
420,3.1395,-0.362952,-0.08303
421,3.147084,-0.363662,-0.051495
422,3.154667,-0.364494,-0.081687
423,3.16225,-0.365122,-0.051596
424,3.169833,-0.366013,-0.079162
425,3.177417,-0.366606,-0.053211
426,3.185,-0.367574,-0.076938
427,3.192584,-0.368138,-0.056329
428,3.200167,-0.369093,-0.072591
429,3.20775,-0.369617,-0.058705
430,3.215333,-0.370594,-0.068239
431,3.222917,-0.371108,-0.061771
432,3.2305,-0.372149,-0.065162
433,3.238083,-0.372651,-0.06565
434,3.245667,-0.373648,-0.060362
435,3.25325,-0.374157,-0.068324
436,3.260834,-0.375143,-0.056566
437,3.268417,-0.375673,-0.071006
438,3.276,-0.376675,-0.053952
439,3.283583,-0.377252,-0.073914
440,3.291167,-0.378148,-0.050804
441,3.29875,-0.378764,-0.075236
442,3.306334,-0.379626,-0.04846
443,3.313917,-0.380304,-0.076571
444,3.3215,-0.381155,-0.047974
445,3.329083,-0.381893,-0.078204
446,3.336667,-0.382607,-0.046533
447,3.34425,-0.383436,-0.077437
448,3.351834,-0.384078,-0.047119
449,3.359417,-0.38495,-0.075279
450,3.367,-0.385599,-0.049626
451,3.374583,-0.38652,-0.073131
452,3.382167,-0.387079,-0.051392
453,3.38975,-0.388032,-0.069691
454,3.397333,-0.388562,-0.054519
455,3.404917,-0.389542,-0.065922
456,3.4125,-0.390102,-0.058534
457,3.420084,-0.391102,-0.062608
458,3.427667,-0.391598,-0.061266
459,3.43525,-0.392593,-0.058349
460,3.442833,-0.393106,-0.064447
461,3.450417,-0.394086,-0.054759
462,3.458,-0.394657,-0.068668
463,3.465584,-0.395618,-0.051888
464,3.473167,-0.396169,-0.070531
465,3.48075,-0.397098,-0.048752
