,time [s],voltage [V],current [A]
206,1.5015,-0.199242,-0.340845
207,1.509083,-0.19993,-0.34768
208,1.516667,-0.200782,-0.338547
209,1.52425,-0.201484,-0.352391
210,1.531833,-0.202292,-0.333972
211,1.539417,-0.202999,-0.353769
212,1.547,-0.20378,-0.329938
213,1.554583,-0.204498,-0.35447
214,1.562167,-0.205267,-0.326211
215,1.56975,-0.20605,-0.356333
216,1.577333,-0.206815,-0.324764
217,1.584917,-0.207554,-0.355103
218,1.5925,-0.208302,-0.321022
219,1.600083,-0.209053,-0.35238
220,1.607667,-0.209798,-0.318862
221,1.61525,-0.210616,-0.351036
222,1.622833,-0.211332,-0.318446
223,1.630417,-0.212123,-0.345813
224,1.638,-0.212836,-0.316125
225,1.645583,-0.213632,-0.340127
226,1.653167,-0.214332,-0.314132
227,1.66075,-0.215178,-0.335436
228,1.668333,-0.21588,-0.314277
229,1.675917,-0.216675,-0.327042
230,1.6835,-0.217381,-0.312333
231,1.691083,-0.218186,-0.318226
232,1.698667,-0.218867,-0.309899
233,1.70625,-0.219746,-0.311553
234,1.713833,-0.220419,-0.309525
235,1.721417,-0.221225,-0.300853
236,1.729,-0.22192,-0.306232
237,1.736583,-0.222735,-0.290773
238,1.744167,-0.22342,-0.302603
239,1.75175,-0.224267,-0.282762
240,1.759333,-0.22497,-0.299878
241,1.766917,-0.225769,-0.272537
242,1.7745,-0.226486,-0.294138
243,1.782083,-0.227269,-0.26309
244,1.789667,-0.227994,-0.288375
245,1.79725,-0.228813,-0.255807
246,1.804833,-0.229549,-0.28332
247,1.812417,-0.230309,-0.246349
248,1.82,-0.231062,-0.274964
249,1.827583,-0.231802,-0.238511
250,1.835167,-0.232562,-0.265956
251,1.84275,-0.233339,-0.233387
252,1.850333,-0.234122,-0.258121
253,1.857917,-0.234834,-0.226342
254,1.8655,-0.235617,-0.248068
255,1.873083,-0.236326,-0.220447
256,1.880667,-0.237134,-0.237682
257,1.88825,-0.237864,-0.217525
258,1.895833,-0.238679,-0.228566
259,1.903417,-0.239364,-0.212567
260,1.911,-0.24018,-0.217624
261,1.918583,-0.240865,-0.208427
262,1.926167,-0.241688,-0.207355
263,1.93375,-0.242413,-0.207013
264,1.941333,-0.243238,-0.198709
265,1.948917,-0.243901,-0.203432
266,1.9565,-0.244729,-0.188425
267,1.964083,-0.245406,-0.200046
268,1.971667,-0.246228,-0.178797
269,1.97925,-0.246964,-0.199145
270,1.986833,-0.247763,-0.172343
271,1.994417,-0.248466,-0.194906
272,2.002,-0.24926,-0.164479
273,2.009583,-0.249979,-0.191527
274,2.017167,-0.250756,-0.158138
275,2.02475,-0.25154,-0.18961
276,2.032333,-0.252288,-0.153795
277,2.039917,-0.253051,-0.184563
278,2.0475,-0.253788,-0.149897
279,2.055084,-0.254558,-0.179082
280,2.062667,-0.255279,-0.146452
281,2.07025,-0.256073,-0.173338
282,2.077833,-0.256827,-0.146031
283,2.085417,-0.257622,-0.1695
284,2.093,-0.258313,-0.143514
285,2.100583,-0.25912,-0.162626
286,2.108167,-0.259798,-0.142918
287,2.11575,-0.260627,-0.156483
288,2.123333,-0.261343,-0.144109
289,2.130917,-0.262192,-0.151767
290,2.1385,-0.262844,-0.144001
291,2.146083,-0.263697,-0.145366
292,2.153667,-0.264326,-0.143969
293,2.16125,-0.265193,-0.139436
294,2.168833,-0.265877,-0.146211
295,2.176417,-0.266746,-0.134764
296,2.184,-0.267372,-0.146124
297,2.191583,-0.268224,-0.128866
298,2.199167,-0.268887,-0.146387
299,2.20675,-0.269729,-0.12422
300,2.214334,-0.270445,-0.148206
301,2.221917,-0.271275,-0.120763
302,2.2295,-0.271956,-0.147567
303,2.237083,-0.272748,-0.116541
304,2.244667,-0.27348,-0.146741
305,2.25225,-0.274229,-0.115121
306,2.259833,-0.275037,-0.145941
307,2.267417,-0.275769,-0.11239
308,2.275,-0.276542,-0.142599
309,2.282583,-0.27725,-0.11123
310,2.290167,-0.278059,-0.139416
311,2.29775,-0.278762,-0.11147
312,2.305333,-0.279623,-0.137335
313,2.312917,-0.280297,-0.113369
314,2.3205,-0.281138,-0.132265
315,2.328084,-0.281784,-0.114014
316,2.335667,-0.28264,-0.126953
317,2.34325,-0.283256,-0.114959
318,2.350833,-0.284199,-0.123606
319,2.358417,-0.284801,-0.118255
320,2.366,-0.285701,-0.118024
321,2.373583,-0.286296,-0.119689
322,2.381167,-0.287201,-0.112923
323,2.38875,-0.287791,-0.12133
324,2.396333,-0.288747,-0.109241
325,2.403917,-0.289343,-0.123733
326,2.4115,-0.290242,-0.103943
327,2.419083,-0.290858,-0.124649
328,2.426667,-0.291714,-0.09956
329,2.43425,-0.292381,-0.125071
330,2.441833,-0.293241,-0.097268
331,2.449417,-0.293936,-0.12604
332,2.457,-0.294712,-0.093785
333,2.464583,-0.29546,-0.124954
334,2.472167,-0.2962,-0.091698
335,2.47975,-0.296981,-0.122408
336,2.487334,-0.297727,-0.092979
337,2.494917,-0.298543,-0.120155
338,2.5025,-0.299218,-0.092214
339,2.510083,-0.300049,-0.115963
340,2.517667,-0.300711,-0.092591
341,2.52525,-0.301566,-0.111941
342,2.532833,-0.302241,-0.095128
343,2.540417,-0.303134,-0.108174
344,2.548,-0.30373,-0.096038
345,2.555583,-0.304659,-0.102805
346,2.563167,-0.305223,-0.097273
347,2.57075,-0.306155,-0.097456
348,2.578333,-0.30672,-0.098611
349,2.585917,-0.307711,-0.093957
350,2.5935,-0.308278,-0.101624
351,2.601084,-0.309197,-0.088421
352,2.608667,-0.309768,-0.102311
353,2.61625,-0.310692,-0.083659
354,2.623833,-0.311297,-0.103395
355,2.631417,-0.312221,-0.080487
356,2.639,-0.312847,-0.104381
357,2.646584,-0.313691,-0.076237
358,2.654167,-0.314371,-0.10387
359,2.66175,-0.315161,-0.073183
360,2.669333,-0.315899,-0.102861
361,2.676917,-0.316688,-0.07216
362,2.6845,-0.317472,-0.102301
363,2.692083,-0.318162,-0.070115
364,2.699667,-0.318986,-0.098629
365,2.70725,-0.31965,-0.070348
366,2.714833,-0.320512,-0.094762
367,2.722417,-0.321178,-0.072334
368,2.73,-0.322076,-0.09124
369,2.737583,-0.322664,-0.072435
370,2.745167,-0.323592,-0.086737
371,2.75275,-0.324144,-0.07378
372,2.760334,-0.3251,-0.081585
373,2.767917,-0.325688,-0.077331
374,2.7755,-0.326656,-0.077481
375,2.783083,-0.327188,-0.078023
376,2.790667,-0.328149,-0.072122
377,2.79825,-0.328686,-0.079778
378,2.805833,-0.329651,-0.067997
379,2.813417,-0.330245,-0.082727
380,2.821,-0.331184,-0.064294
381,2.828583,-0.331763,-0.083044
382,2.836167,-0.332673,-0.060189
383,2.84375,-0.333276,-0.083244
384,2.851333,-0.334144,-0.056604
385,2.858917,-0.334854,-0.085119
386,2.8665,-0.33566,-0.05508
387,2.874084,-0.336378,-0.083812
388,2.881667,-0.337115,-0.052643
389,2.88925,-0.337917,-0.082948
390,2.896833,-0.338595,-0.051532
391,2.904417,-0.33949,-0.082359
392,2.912,-0.340104,-0.052309
393,2.919584,-0.341016,-0.078322
394,2.927167,-0.3416,-0.053448
395,2.93475,-0.342528,-0.074369
396,2.942333,-0.343068,-0.054766
397,2.949917,-0.344092,-0.071555
398,2.9575,-0.344617,-0.057941
399,2.965083,-0.345598,-0.067206
400,2.972667,-0.346111,-0.059774
401,2.98025,-0.347099,-0.0623
402,2.987833,-0.347604,-0.062467
403,2.995417,-0.348645,-0.05887
404,3.003,-0.34916,-0.065343
405,3.010583,-0.350139,-0.05405
406,3.018167,-0.350662,-0.067296
407,3.02575,-0.351621,-0.050518
408,3.033334,-0.352177,-0.069179
409,3.040917,-0.35316,-0.048323
410,3.0485,-0.35375,-0.071125
411,3.056083,-0.354627,-0.045011
412,3.063667,-0.355292,-0.071864
413,3.07125,-0.356113,-0.042572
414,3.078833,-0.35683,-0.071855
415,3.086417,-0.357572,-0.041417
416,3.094,-0.358412,-0.072735
417,3.101583,-0.359079,-0.041068
418,3.109167,-0.359933,-0.070806
419,3.11675,-0.360557,-0.041264
420,3.124333,-0.361454,-0.068173
421,3.131917,-0.362037,-0.042665
422,3.1395,-0.363036,-0.066211
423,3.147084,-0.363565,-0.045811
424,3.154667,-0.364545,-0.061709
425,3.16225,-0.365055,-0.048182
426,3.169833,-0.366045,-0.05745
427,3.177417,-0.366538,-0.051063
428,3.185,-0.3676,-0.054863
429,3.192584,-0.368096,-0.054657
430,3.200167,-0.369095,-0.050059
431,3.20775,-0.369592,-0.057123
432,3.215333,-0.370583,-0.046046
433,3.222917,-0.371104,-0.059606
434,3.2305,-0.372123,-0.043719
435,3.238083,-0.37267,-0.062273
436,3.245667,-0.373604,-0.040574
437,3.25325,-0.374188,-0.063836
438,3.260834,-0.375062,-0.038182
439,3.268417,-0.375728,-0.065222
440,3.276,-0.376582,-0.037493
441,3.283583,-0.377319,-0.06653
442,3.291167,-0.37805,-0.035753
443,3.29875,-0.378848,-0.066268
444,3.306334,-0.379513,-0.035224
445,3.313917,-0.380375,-0.065599
446,3.3215,-0.381039,-0.037481
447,3.329083,-0.381957,-0.063892
448,3.336667,-0.382521,-0.038424
449,3.34425,-0.383478,-0.060486
450,3.351834,-0.384,-0.040624
451,3.359417,-0.384989,-0.056935
452,3.367,-0.385538,-0.045176
453,3.374583,-0.386545,-0.053599
454,3.382167,-0.387024,-0.047582
455,3.38975,-0.388037,-0.049612
456,3.397333,-0.388536,-0.050674
457,3.404917,-0.389526,-0.046102
458,3.4125,-0.390077,-0.054851
459,3.420084,-0.391069,-0.043096
460,3.427667,-0.391595,-0.056979
461,3.43525,-0.392553,-0.039565
462,3.442833,-0.393105,-0.059145
463,3.450417,-0.394038,-0.037022
464,3.458,-0.394689,-0.062192
465,3.465584,-0.395543,-0.035925
466,3.473167,-0.396212,-0.062895
467,3.48075,-0.397021,-0.034056
468,3.488333,-0.397752,-0.063905
469,3.495917,-0.398503,-0.033168
470,3.5035,-0.399339,-0.064946
471,3.511083,-0.399995,-0.033375
472,3.518667,-0.400875,-0.06354
473,3.52625,-0.401476,-0.03437
474,3.533834,-0.40239,-0.061146
475,3.541417,-0.402945,-0.03676
476,3.549,-0.403963,-0.059185
477,3.556583,-0.404487,-0.040151
478,3.564167,-0.405478,-0.055253
479,3.57175,-0.405972,-0.042963
480,3.579334,-0.406993,-0.05152
481,3.586917,-0.407481,-0.046539
482,3.5945,-0.40849,-0.047446
483,3.602083,-0.409029,-0.051048
484,3.609667,-0.410028,-0.04425
485,3.61725,-0.410528,-0.053443
486,3.624834,-0.411511,-0.041135
487,3.632417,-0.412035,-0.056052
488,3.64,-0.412992,-0.037956
489,3.647583,-0.413597,-0.05987
490,3.655167,-0.414523,-0.036176
491,3.66275,-0.415126,-0.060955
492,3.670333,-0.415988,-0.034093
493,3.677917,-0.416666,-0.062118
494,3.6855,-0.417448,-0.033258
495,3.693084,-0.418244,-0.064239
496,3.700667,-0.418968,-0.032986
497,3.70825,-0.419782,-0.063607
498,3.715833,-0.420421,-0.032979
499,3.723417,-0.421304,-0.062397
500,3.731,-0.421895,-0.033835
501,3.738584,-0.42288,-0.061403
502,3.746167,-0.423429,-0.037446
503,3.75375,-0.424393,-0.057849
504,3.761333,-0.424909,-0.039958
505,3.768917,-0.425907,-0.054317
506,3.7765,-0.426397,-0.043113
507,3.784084,-0.427453,-0.051675
508,3.791667,-0.42794,-0.046813
509,3.79925,-0.428967,-0.047454
510,3.806834,-0.429445,-0.050275
511,3.814417,-0.430459,-0.043646
512,3.822,-0.430957,-0.053394
513,3.829583,-0.432009,-0.041995
514,3.837167,-0.432525,-0.057099
515,3.84475,-0.433483,-0.038722
516,3.852334,-0.434054,-0.058918
517,3.859917,-0.434968,-0.036124
518,3.8675,-0.435582,-0.061232
519,3.875083,-0.436481,-0.035109
520,3.882667,-0.437157,-0.063086
521,3.89025,-0.437938,-0.033362
522,3.897834,-0.438699,-0.063809
523,3.905417,-0.439397,-0.032903
524,3.913,-0.440238,-0.063802
525,3.920583,-0.440908,-0.034642
526,3.928167,-0.441812,-0.063231
527,3.93575,-0.442387,-0.035698
528,3.943333,-0.44333,-0.060368
529,3.950917,-0.443869,-0.038086
530,3.9585,-0.444848,-0.057387
531,3.966084,-0.445402,-0.042847
532,3.973667,-0.446404,-0.054805
533,3.98125,-0.446887,-0.045429
534,3.988833,-0.44791,-0.051015
535,3.996417,-0.448392,-0.048834
536,4.004,-0.449307,-0.049702
537,4.011583,-0.450066,-0.049657
538,4.019167,-0.450828,-0.049202
539,4.02675,-0.451567,-0.048911
540,4.034334,-0.452322,-0.048549
541,4.041917,-0.453074,-0.04893
542,4.0495,-0.453824,-0.04865
543,4.057084,-0.45457,-0.048721
544,4.064667,-0.45537,-0.050209
545,4.07225,-0.456115,-0.049312
546,4.079834,-0.45687,-0.049118
547,4.087417,-0.457625,-0.049283
548,4.095,-0.45838,-0.048747
549,4.102583,-0.459124,-0.048889
550,4.110167,-0.459932,-0.05001
551,4.11775,-0.460679,-0.0497
552,4.125333,-0.46142,-0.049496
553,4.132917,-0.462178,-0.0493
554,4.1405,-0.462922,-0.049744
555,4.148084,-0.463668,-0.0496
556,4.155667,-0.464467,-0.050675
557,4.16325,-0.465219,-0.050182
558,4.170834,-0.465971,-0.049911
559,4.178417,-0.46671,-0.04983
560,4.186,-0.467465,-0.049725
561,4.193583,-0.468216,-0.0499
562,4.201167,-0.469014,-0.05099
563,4.20875,-0.469771,-0.050564
564,4.216333,-0.47053,-0.050344
565,4.223917,-0.471249,-0.050004
566,4.2315,-0.472007,-0.049949
567,4.239083,-0.472752,-0.049924
568,4.246667,-0.473564,-0.051428
569,4.25425,-0.47431,-0.05065
570,4.261834,-0.475055,-0.050575
571,4.269417,-0.475812,-0.050525
572,4.277,-0.476552,-0.050365
573,4.284584,-0.477306,-0.050622
574,4.292167,-0.478099,-0.051514
575,4.29975,-0.478855,-0.051148
576,4.307333,-0.479612,-0.051038
577,4.314917,-0.480354,-0.050711
578,4.3225,-0.4811,-0.050971
579,4.330083,-0.481853,-0.050605
580,4.337667,-0.482655,-0.052031
581,4.34525,-0.483413,-0.052064
582,4.352834,-0.484169,-0.051491
583,4.360417,-0.484915,-0.05127
584,4.368,-0.485664,-0.051297
585,4.375584,-0.486412,-0.050943
586,4.383167,-0.487211,-0.052291
587,4.39075,-0.487965,-0.051772
588,4.398334,-0.488711,-0.051429
589,4.405917,-0.489468,-0.0514
590,4.4135,-0.490225,-0.051528
591,4.421083,-0.490952,-0.051456
592,4.428667,-0.491753,-0.052513
593,4.43625,-0.49251,-0.05209
594,4.443833,-0.493249,-0.051877
595,4.451417,-0.493993,-0.051456
596,4.459,-0.494754,-0.05158
597,4.466584,-0.4955,-0.052091
598,4.474167,-0.496302,-0.052981
599,4.48175,-0.497056,-0.052732
600,4.489334,-0.497797,-0.052496
601,4.496917,-0.498553,-0.052651
602,4.5045,-0.499305,-0.052746
603,4.512084,-0.500045,-0.052325
604,4.519667,-0.50084,-0.053878
605,4.52725,-0.5016,-0.053498
606,4.534833,-0.502351,-0.052948
607,4.542417,-0.503099,-0.053336
608,4.55,-0.503842,-0.053217
609,4.557583,-0.50459,-0.053302
610,4.565167,-0.505346,-0.053641
611,4.57275,-0.506144,-0.054479
612,4.580334,-0.506889,-0.054138
613,4.587917,-0.507637,-0.05406
614,4.5955,-0.508395,-0.053985
615,4.603084,-0.509153,-0.053875
616,4.610667,-0.509904,-0.053941
617,4.61825,-0.5107,-0.055305
618,4.625834,-0.511459,-0.054904
619,4.633417,-0.5122,-0.054222
620,4.641,-0.512948,-0.054663
621,4.648583,-0.513706,-0.054459
622,4.656167,-0.514454,-0.054662
623,4.66375,-0.515253,-0.055975
624,4.671333,-0.516001,-0.054927
625,4.678917,-0.516748,-0.055164
626,4.6865,-0.517501,-0.055314
627,4.694084,-0.518254,-0.054824
628,4.701667,-0.519003,-0.055286
629,4.70925,-0.519791,-0.05634
630,4.716834,-0.520545,-0.056048
631,4.724417,-0.52129,-0.056111
632,4.732,-0.522044,-0.055369
633,4.739583,-0.522797,-0.055869
634,4.747167,-0.523539,-0.055819
635,4.75475,-0.524339,-0.056848
636,4.762333,-0.525083,-0.056571
637,4.769917,-0.525838,-0.056147
638,4.7775,-0.526592,-0.056357
639,4.785083,-0.527335,-0.056485
640,4.792667,-0.528085,-0.056123
641,4.80025,-0.528874,-0.057461
642,4.807834,-0.529625,-0.057122
643,4.815417,-0.530389,-0.056913
644,4.823,-0.531137,-0.056982
645,4.830584,-0.531888,-0.056836
646,4.838167,-0.532624,-0.057034
647,4.84575,-0.533782,-0.058541
648,4.853333,-0.534532,-0.058006
649,4.860917,-0.535292,-0.057774
650,4.8685,-0.536015,-0.05771
651,4.876083,-0.536822,-0.057743
652,4.883667,-0.537558,-0.057622
653,4.89125,-0.538334,-0.058974
654,4.898834,-0.539092,-0.058568
655,4.906417,-0.539844,-0.0584
656,4.914,-0.540556,-0.058279
657,4.921584,-0.541299,-0.058544
658,4.929167,-0.542073,-0.058354
659,4.93675,-0.542886,-0.059742
660,4.944334,-0.543598,-0.059541
661,4.951917,-0.544361,-0.059336
662,4.9595,-0.545067,-0.059144
663,4.967083,-0.54584,-0.05945
664,4.974667,-0.546575,-0.059182
665,4.98225,-0.547381,-0.060922
666,4.989833,-0.548122,-0.060219
667,4.997417,-0.548876,-0.060203
668,5.005,-0.549656,-0.060284
669,5.012584,-0.550382,-0.060219
670,5.020167,-0.551114,-0.060625
671,5.02775,-0.551942,-0.061562
672,5.035334,-0.552696,-0.061183
673,5.042917,-0.553426,-0.061161
674,5.0505,-0.554169,-0.060907
675,5.058084,-0.554894,-0.060934
676,5.065667,-0.555652,-0.061393
677,5.07325,-0.556426,-0.061415
678,5.080833,-0.557222,-0.062886
679,5.088417,-0.558004,-0.062383
680,5.096,-0.558743,-0.062165
681,5.103583,-0.559508,-0.061959
682,5.111167,-0.560246,-0.062281
683,5.11875,-0.56098,-0.062511
684,5.126334,-0.561759,-0.063909
685,5.133917,-0.562561,-0.06343
686,5.1415,-0.563324,-0.063416
687,5.149084,-0.564058,-0.06324
688,5.156667,-0.564814,-0.063181
689,5.16425,-0.565561,-0.063512
690,5.171834,-0.566348,-0.064599
691,5.179417,-0.567078,-0.06415
692,5.187,-0.567819,-0.064206
693,5.194583,-0.568592,-0.063896
694,5.202167,-0.569346,-0.06431
695,5.20975,-0.570098,-0.064304
696,5.217333,-0.570885,-0.065825
697,5.224917,-0.571645,-0.065745
698,5.2325,-0.572399,-0.065385
699,5.240084,-0.573151,-0.065395
700,5.247667,-0.573916,-0.065634
701,5.25525,-0.574665,-0.065588
702,5.262834,-0.575455,-0.067204
703,5.270417,-0.576226,-0.066815
704,5.278,-0.576962,-0.066779
705,5.285583,-0.577727,-0.067027
706,5.293167,-0.578464,-0.066855
707,5.30075,-0.579191,-0.067235
708,5.308333,-0.579987,-0.068367
709,5.315917,-0.580717,-0.068254
710,5.3235,-0.581462,-0.067738
711,5.331084,-0.58224,-0.067886
712,5.338667,-0.582985,-0.068224
713,5.34625,-0.583741,-0.068365
714,5.353834,-0.584561,-0.069718
715,5.361417,-0.585302,-0.069469
716,5.369,-0.586058,-0.069265
717,5.376584,-0.586823,-0.069505
718,5.384167,-0.587581,-0.069517
719,5.39175,-0.588353,-0.069411
720,5.399333,-0.589181,-0.070891
721,5.406917,-0.589935,-0.070643
722,5.4145,-0.590643,-0.070325
723,5.422083,-0.591412,-0.070508
724,5.429667,-0.592153,-0.070164
725,5.43725,-0.592881,-0.070386
726,5.444834,-0.593674,-0.072386
727,5.452417,-0.594419,-0.071337
728,5.46,-0.595175,-0.071356
729,5.467584,-0.595896,-0.071311
730,5.475167,-0.596644,-0.071479
731,5.48275,-0.597391,-0.071528
732,5.490334,-0.598169,-0.072884
733,5.497917,-0.598901,-0.072746
734,5.5055,-0.599668,-0.072682
