,time [s],voltage [V],current [A]
237,1.75175,-0.224262,-0.354535
238,1.759333,-0.225014,-0.351004
239,1.766917,-0.225764,-0.34723
240,1.7745,-0.22652,-0.343739
241,1.782083,-0.227268,-0.340456
242,1.789667,-0.228034,-0.337152
243,1.79725,-0.228825,-0.33556
244,1.804833,-0.229576,-0.331038
245,1.812417,-0.230322,-0.327539
246,1.82,-0.231073,-0.323417
247,1.827583,-0.231826,-0.319601
248,1.835167,-0.23257,-0.31591
249,1.84275,-0.233368,-0.313706
250,1.850333,-0.23412,-0.309497
251,1.857917,-0.234867,-0.305448
252,1.8655,-0.23562,-0.301229
253,1.873083,-0.236371,-0.297273
254,1.880667,-0.237111,-0.293042
255,1.88825,-0.237911,-0.291122
256,1.895833,-0.238661,-0.286814
257,1.903417,-0.239408,-0.282276
258,1.911,-0.240173,-0.27848
259,1.918583,-0.240923,-0.274421
260,1.926167,-0.241659,-0.270174
261,1.93375,-0.242463,-0.268114
262,1.941333,-0.243215,-0.263946
263,1.948917,-0.243963,-0.259904
264,1.9565,-0.244709,-0.256142
265,1.964083,-0.245457,-0.252385
266,1.971667,-0.246205,-0.248583
267,1.97925,-0.247007,-0.246501
268,1.986833,-0.247762,-0.242801
269,1.994417,-0.248514,-0.2386
270,2.002,-0.249254,-0.234706
271,2.009583,-0.250014,-0.231596
272,2.017167,-0.250765,-0.228213
273,2.02475,-0.251563,-0.226486
274,2.032333,-0.252306,-0.222854
275,2.039917,-0.253055,-0.219521
276,2.0475,-0.253813,-0.216471
277,2.055084,-0.254563,-0.21341
278,2.062667,-0.255312,-0.209949
279,2.07025,-0.256067,-0.207247
280,2.077833,-0.256854,-0.206073
281,2.085417,-0.257614,-0.202608
282,2.093,-0.258369,-0.199944
283,2.100583,-0.259109,-0.196684
284,2.108167,-0.259854,-0.194124
285,2.11575,-0.260612,-0.192015
286,2.123333,-0.261411,-0.190795
287,2.130917,-0.262158,-0.187912
288,2.1385,-0.262913,-0.185284
289,2.146083,-0.263661,-0.182929
290,2.153667,-0.26441,-0.180705
291,2.16125,-0.265154,-0.178284
292,2.168833,-0.265962,-0.177816
293,2.176417,-0.266709,-0.175494
294,2.184,-0.267446,-0.173094
295,2.191583,-0.268195,-0.171265
296,2.199167,-0.268951,-0.169062
297,2.20675,-0.2697,-0.167299
298,2.214334,-0.270497,-0.166681
299,2.221917,-0.271257,-0.164365
300,2.2295,-0.271999,-0.162633
301,2.237083,-0.272745,-0.160934
302,2.244667,-0.273498,-0.159001
303,2.25225,-0.274242,-0.157444
304,2.259833,-0.275038,-0.157269
305,2.267417,-0.275797,-0.155645
306,2.275,-0.276554,-0.15395
307,2.282583,-0.2773,-0.15195
308,2.290167,-0.278037,-0.150448
309,2.29775,-0.278804,-0.14949
310,2.305333,-0.279598,-0.14909
311,2.312917,-0.280348,-0.1474
312,2.3205,-0.281103,-0.145585
313,2.328084,-0.281856,-0.144131
314,2.335667,-0.282604,-0.143138
315,2.34325,-0.283345,-0.141253
316,2.350833,-0.28415,-0.141682
317,2.358417,-0.284888,-0.139738
318,2.366,-0.285643,-0.138422
319,2.373583,-0.286386,-0.137005
320,2.381167,-0.287137,-0.135546
321,2.38875,-0.287889,-0.13445
322,2.396333,-0.288686,-0.134923
323,2.403917,-0.289434,-0.133226
324,2.4115,-0.290189,-0.13186
325,2.419083,-0.290934,-0.130498
326,2.426667,-0.291683,-0.129153
327,2.43425,-0.292424,-0.127681
328,2.441833,-0.293232,-0.128175
329,2.449417,-0.293988,-0.126681
330,2.457,-0.294733,-0.125685
331,2.464583,-0.295477,-0.123977
332,2.472167,-0.29624,-0.123044
333,2.47975,-0.296975,-0.121919
334,2.487334,-0.297776,-0.122191
335,2.494917,-0.298532,-0.120779
336,2.5025,-0.299274,-0.119004
337,2.510083,-0.300025,-0.118234
338,2.517667,-0.300778,-0.117119
339,2.52525,-0.301529,-0.115585
340,2.532833,-0.302335,-0.116265
341,2.540417,-0.303075,-0.114633
342,2.548,-0.303832,-0.113725
343,2.555583,-0.304589,-0.112584
344,2.563167,-0.30533,-0.111061
345,2.57075,-0.306084,-0.110165
346,2.578333,-0.306834,-0.109223
347,2.585917,-0.307638,-0.109265
348,2.5935,-0.308384,-0.107969
349,2.601084,-0.309138,-0.106473
350,2.608667,-0.309886,-0.105478
351,2.61625,-0.310633,-0.104338
352,2.623833,-0.311384,-0.103396
353,2.631417,-0.312186,-0.103617
354,2.639,-0.312927,-0.102134
355,2.646584,-0.31368,-0.100968
356,2.654167,-0.314433,-0.099669
357,2.66175,-0.315174,-0.098667
358,2.669333,-0.315928,-0.097846
359,2.676917,-0.316731,-0.098302
360,2.6845,-0.317476,-0.096471
361,2.692083,-0.318227,-0.095806
362,2.699667,-0.318975,-0.094677
363,2.70725,-0.319724,-0.093586
364,2.714833,-0.320477,-0.092966
365,2.722417,-0.321275,-0.092804
366,2.73,-0.322026,-0.091711
367,2.737583,-0.322778,-0.090497
368,2.745167,-0.323525,-0.089092
369,2.75275,-0.324272,-0.088516
370,2.760334,-0.325022,-0.087428
371,2.767917,-0.32582,-0.088
372,2.7755,-0.326577,-0.087018
373,2.783083,-0.327313,-0.085432
374,2.790667,-0.328067,-0.084796
375,2.79825,-0.328818,-0.083604
376,2.805833,-0.329578,-0.082887
377,2.813417,-0.330378,-0.083262
378,2.821,-0.331127,-0.082061
379,2.828583,-0.331879,-0.081081
380,2.836167,-0.332623,-0.080133
381,2.84375,-0.33338,-0.07947
382,2.851333,-0.334117,-0.078722
383,2.858917,-0.334918,-0.078946
384,2.8665,-0.335677,-0.077991
385,2.874084,-0.336415,-0.076881
386,2.881667,-0.337172,-0.076112
387,2.88925,-0.337928,-0.075531
388,2.896833,-0.33867,-0.074812
389,2.904417,-0.339466,-0.075462
390,2.912,-0.340219,-0.074354
391,2.919584,-0.340964,-0.073463
392,2.927167,-0.341713,-0.072806
393,2.93475,-0.342462,-0.072187
394,2.942333,-0.343218,-0.07142
395,2.949917,-0.344003,-0.072129
396,2.9575,-0.344761,-0.071193
397,2.965083,-0.345519,-0.070244
398,2.972667,-0.346261,-0.069821
399,2.98025,-0.347014,-0.069019
400,2.987833,-0.34776,-0.068662
401,2.995417,-0.348562,-0.069501
402,3.003,-0.349305,-0.068253
403,3.010583,-0.350055,-0.067526
404,3.018167,-0.350803,-0.067029
405,3.02575,-0.351555,-0.066367
406,3.033334,-0.352303,-0.065932
407,3.040917,-0.353108,-0.066584
408,3.0485,-0.353856,-0.06582
409,3.056083,-0.354609,-0.065278
410,3.063667,-0.355369,-0.065054
411,3.07125,-0.356112,-0.064563
412,3.078833,-0.356867,-0.063879
413,3.086417,-0.357609,-0.063626
414,3.094,-0.358413,-0.064184
415,3.101583,-0.359156,-0.063311
416,3.109167,-0.3599,-0.062587
417,3.11675,-0.360656,-0.062549
418,3.124333,-0.361403,-0.061914
419,3.131917,-0.362154,-0.06172
420,3.1395,-0.362958,-0.062191
421,3.147084,-0.363705,-0.06181
422,3.154667,-0.36446,-0.061232
423,3.16225,-0.365208,-0.060589
424,3.169833,-0.365953,-0.060391
425,3.177417,-0.366696,-0.06025
426,3.185,-0.36751,-0.060762
427,3.192584,-0.368243,-0.060314
428,3.200167,-0.368996,-0.059574
429,3.20775,-0.369744,-0.059182
430,3.215333,-0.37049,-0.05929
431,3.222917,-0.371243,-0.058462
432,3.2305,-0.372038,-0.059426
433,3.238083,-0.372792,-0.058962
434,3.245667,-0.373546,-0.058365
435,3.25325,-0.374294,-0.057805
436,3.260834,-0.375033,-0.057448
437,3.268417,-0.375785,-0.057461
438,3.276,-0.376588,-0.058396
439,3.283583,-0.377345,-0.057846
440,3.291167,-0.378095,-0.05738
441,3.29875,-0.378846,-0.057031
442,3.306334,-0.379588,-0.056689
443,3.313917,-0.380349,-0.056426
444,3.3215,-0.38115,-0.057399
445,3.329083,-0.381895,-0.056787
446,3.336667,-0.382646,-0.056686
447,3.34425,-0.383401,-0.056165
448,3.351834,-0.384149,-0.055988
449,3.359417,-0.384888,-0.055514
450,3.367,-0.385696,-0.056872
451,3.374583,-0.386454,-0.056228
452,3.382167,-0.387193,-0.055562
453,3.38975,-0.387936,-0.055438
454,3.397333,-0.388696,-0.055279
455,3.404917,-0.389437,-0.054736
456,3.4125,-0.390232,-0.055909
457,3.420084,-0.390985,-0.055322
458,3.427667,-0.391735,-0.055179
459,3.43525,-0.392484,-0.054996
460,3.442833,-0.393239,-0.054558
461,3.450417,-0.393979,-0.054589
462,3.458,-0.394786,-0.055689
463,3.465584,-0.395532,-0.054916
464,3.473167,-0.396288,-0.054875
465,3.48075,-0.397034,-0.054419
466,3.488333,-0.39779,-0.054501
467,3.495917,-0.398527,-0.054485
468,3.5035,-0.399334,-0.055448
469,3.511083,-0.40008,-0.054877
470,3.518667,-0.400829,-0.05455
471,3.52625,-0.401578,-0.054427
472,3.533834,-0.402327,-0.054051
473,3.541417,-0.403082,-0.054004
474,3.549,-0.403884,-0.055152
475,3.556583,-0.404637,-0.054755
476,3.564167,-0.405386,-0.054405
477,3.57175,-0.406131,-0.054434
478,3.579334,-0.406893,-0.054231
479,3.586917,-0.407646,-0.054081
480,3.5945,-0.408374,-0.053907
481,3.602083,-0.409187,-0.054826
482,3.609667,-0.409931,-0.054396
483,3.61725,-0.410687,-0.054206
484,3.624834,-0.411431,-0.053824
485,3.632417,-0.412181,-0.054005
486,3.64,-0.412935,-0.053722
487,3.647583,-0.413731,-0.054942
488,3.655167,-0.414484,-0.054793
489,3.66275,-0.415219,-0.05383
490,3.670333,-0.41598,-0.054305
491,3.677917,-0.416731,-0.053813
492,3.6855,-0.417474,-0.053511
493,3.693084,-0.418273,-0.055012
494,3.700667,-0.419012,-0.054175
495,3.70825,-0.419777,-0.054401
496,3.715833,-0.420521,-0.054242
497,3.723417,-0.421264,-0.053915
498,3.731,-0.422017,-0.054311
499,3.738584,-0.422824,-0.05501
500,3.746167,-0.423572,-0.054804
501,3.75375,-0.424325,-0.054313
502,3.761333,-0.425069,-0.054135
503,3.768917,-0.42582,-0.054155
504,3.7765,-0.42656,-0.054415
505,3.784084,-0.42736,-0.05541
506,3.791667,-0.428114,-0.055035
507,3.79925,-0.428858,-0.054857
508,3.806834,-0.429612,-0.054768
509,3.814417,-0.430366,-0.05474
510,3.822,-0.431109,-0.054521
511,3.829583,-0.431918,-0.0558
512,3.837167,-0.432659,-0.055185
513,3.84475,-0.433409,-0.054804
514,3.852334,-0.434155,-0.054894
515,3.859917,-0.434918,-0.054647
516,3.8675,-0.435662,-0.054788
517,3.875083,-0.43646,-0.056328
518,3.882667,-0.437212,-0.055465
519,3.89025,-0.437961,-0.055294
520,3.897834,-0.438704,-0.055249
521,3.905417,-0.439455,-0.054948
522,3.913,-0.440205,-0.055122
523,3.920583,-0.441013,-0.056169
524,3.928167,-0.441766,-0.055756
525,3.93575,-0.442513,-0.055811
526,3.943333,-0.443262,-0.055651
527,3.950917,-0.444013,-0.055565
528,3.9585,-0.444755,-0.055282
529,3.966084,-0.445551,-0.056576
530,3.973667,-0.446314,-0.056176
531,3.98125,-0.44706,-0.055794
532,3.988833,-0.447818,-0.055919
533,3.996417,-0.448552,-0.05585
534,4.004,-0.449311,-0.055909
535,4.011583,-0.450113,-0.056906
536,4.019167,-0.450849,-0.056451
537,4.02675,-0.451605,-0.056198
538,4.034334,-0.452348,-0.056178
539,4.041917,-0.4531,-0.055982
540,4.0495,-0.45385,-0.056227
541,4.057084,-0.454601,-0.05627
542,4.064667,-0.455396,-0.057104
543,4.07225,-0.456153,-0.056935
544,4.079834,-0.456896,-0.0566
545,4.087417,-0.457649,-0.056722
546,4.095,-0.458404,-0.056963
547,4.102583,-0.459148,-0.056475
548,4.110167,-0.459955,-0.057705
549,4.11775,-0.46071,-0.057439
550,4.125333,-0.461455,-0.057068
551,4.132917,-0.462204,-0.056856
552,4.1405,-0.462948,-0.056767
553,4.148084,-0.4637,-0.057022
554,4.155667,-0.464501,-0.058213
555,4.16325,-0.465251,-0.057573
556,4.170834,-0.465999,-0.057728
557,4.178417,-0.466739,-0.057502
558,4.186,-0.4675,-0.057584
559,4.193583,-0.468243,-0.05741
560,4.201167,-0.469046,-0.058529
561,4.20875,-0.469788,-0.058156
562,4.216333,-0.470546,-0.058155
563,4.223917,-0.471292,-0.058116
564,4.2315,-0.472037,-0.058168
565,4.239083,-0.472787,-0.058066
566,4.246667,-0.473596,-0.059496
567,4.25425,-0.474341,-0.059088
568,4.261834,-0.475094,-0.058559
569,4.269417,-0.475837,-0.058791
570,4.277,-0.476589,-0.058928
571,4.284584,-0.477348,-0.05865
572,4.292167,-0.478141,-0.059753
573,4.29975,-0.478894,-0.059568
574,4.307333,-0.479643,-0.059365
575,4.314917,-0.480398,-0.059658
576,4.3225,-0.481144,-0.059146
577,4.330083,-0.481886,-0.059321
578,4.337667,-0.482694,-0.06045
579,4.34525,-0.483448,-0.060115
580,4.352834,-0.484201,-0.059801
581,4.360417,-0.484946,-0.059622
582,4.368,-0.485696,-0.059968
583,4.375584,-0.486444,-0.06018
584,4.383167,-0.487244,-0.061067
585,4.39075,-0.487987,-0.060693
586,4.398334,-0.488741,-0.060577
587,4.405917,-0.489488,-0.06052
588,4.4135,-0.490241,-0.060312
589,4.421083,-0.490984,-0.06014
590,4.428667,-0.491777,-0.061559
591,4.43625,-0.492526,-0.061229
592,4.443833,-0.493281,-0.060874
593,4.451417,-0.494035,-0.060751
594,4.459,-0.494776,-0.060878
595,4.466584,-0.495533,-0.060952
596,4.474167,-0.496328,-0.062093
597,4.48175,-0.49708,-0.061513
598,4.489334,-0.497829,-0.061359
599,4.496917,-0.498571,-0.061503
600,4.5045,-0.499324,-0.061124
601,4.512084,-0.500077,-0.061268
602,4.519667,-0.500874,-0.062452
603,4.52725,-0.501622,-0.062151
604,4.534833,-0.502376,-0.062096
605,4.542417,-0.503126,-0.061792
606,4.55,-0.503869,-0.061903
607,4.557583,-0.50463,-0.061982
608,4.565167,-0.505378,-0.061773
609,4.57275,-0.506174,-0.063276
610,4.580334,-0.506927,-0.062613
611,4.587917,-0.507674,-0.06251
612,4.5955,-0.508427,-0.062706
613,4.603084,-0.509177,-0.062682
614,4.610667,-0.509931,-0.062722
615,4.61825,-0.510734,-0.063872
616,4.625834,-0.511486,-0.063411
617,4.633417,-0.512236,-0.063142
618,4.641,-0.512979,-0.06304
619,4.648583,-0.513725,-0.063002
620,4.656167,-0.514485,-0.063239
621,4.66375,-0.515276,-0.064197
622,4.671333,-0.516033,-0.064187
623,4.678917,-0.516776,-0.063817
624,4.6865,-0.517522,-0.063851
625,4.694084,-0.518273,-0.063941
626,4.701667,-0.519018,-0.063821
627,4.70925,-0.519826,-0.065016
628,4.716834,-0.520571,-0.064669
629,4.724417,-0.521324,-0.064467
630,4.732,-0.522068,-0.064654
631,4.739583,-0.52283,-0.064541
632,4.747167,-0.523568,-0.064568
633,4.75475,-0.524367,-0.065976
634,4.762333,-0.525123,-0.065417
635,4.769917,-0.525871,-0.065387
636,4.7775,-0.526624,-0.065285
637,4.785083,-0.527382,-0.065076
638,4.792667,-0.528108,-0.065256
639,4.80025,-0.52892,-0.066552
640,4.807834,-0.529671,-0.066211
641,4.815417,-0.530415,-0.066249
642,4.823,-0.531185,-0.066192
643,4.830584,-0.531913,-0.066206
644,4.838167,-0.532668,-0.066099
645,4.84575,-0.533854,-0.067467
646,4.853333,-0.534595,-0.067076
647,4.860917,-0.535362,-0.066902
648,4.8685,-0.536123,-0.066847
649,4.876083,-0.536897,-0.067156
650,4.883667,-0.537635,-0.067202
651,4.89125,-0.538431,-0.0684
652,4.898834,-0.539198,-0.067889
653,4.906417,-0.539936,-0.068006
654,4.914,-0.540671,-0.067832
655,4.921584,-0.541411,-0.067675
656,4.929167,-0.542161,-0.067932
657,4.93675,-0.542961,-0.0693
658,4.944334,-0.543717,-0.068498
659,4.951917,-0.544473,-0.068699
660,4.9595,-0.545218,-0.068582
661,4.967083,-0.545944,-0.068654
662,4.974667,-0.546689,-0.069084
663,4.98225,-0.547491,-0.070067
664,4.989833,-0.548219,-0.069746
665,4.997417,-0.54899,-0.06974
666,5.005,-0.549751,-0.069537
667,5.012584,-0.550509,-0.069755
668,5.020167,-0.55127,-0.069634
669,5.02775,-0.552061,-0.071232
670,5.035334,-0.552804,-0.071161
671,5.042917,-0.553586,-0.071033
672,5.0505,-0.554325,-0.070958
673,5.058084,-0.555037,-0.070918
674,5.065667,-0.555791,-0.071303
675,5.07325,-0.55656,-0.071354
676,5.080833,-0.557371,-0.072431
677,5.088417,-0.558134,-0.072129
678,5.096,-0.558895,-0.072399
679,5.103583,-0.559646,-0.072473
680,5.111167,-0.560405,-0.072578
681,5.11875,-0.561117,-0.072638
682,5.126334,-0.561923,-0.074039
683,5.133917,-0.562695,-0.073665
684,5.1415,-0.563447,-0.073351
685,5.149084,-0.564174,-0.073615
686,5.156667,-0.564946,-0.073802
687,5.16425,-0.565693,-0.073731
688,5.171834,-0.566491,-0.075229
689,5.179417,-0.567225,-0.074892
690,5.187,-0.567992,-0.074893
691,5.194583,-0.568751,-0.075175
692,5.202167,-0.569474,-0.07506
693,5.20975,-0.570223,-0.07531
694,5.217333,-0.570999,-0.076513
695,5.224917,-0.571744,-0.076248
696,5.2325,-0.572525,-0.076168
697,5.240084,-0.573235,-0.076195
698,5.247667,-0.574013,-0.076539
699,5.25525,-0.574753,-0.076878
700,5.262834,-0.575551,-0.078006
701,5.270417,-0.576316,-0.077935
702,5.278,-0.57707,-0.077752
703,5.285583,-0.577787,-0.07785
704,5.293167,-0.578565,-0.077506
705,5.30075,-0.579288,-0.077844
706,5.308333,-0.580101,-0.079388
707,5.315917,-0.580857,-0.079171
708,5.3235,-0.581572,-0.07916
709,5.331084,-0.582337,-0.079333
710,5.338667,-0.583084,-0.079236
711,5.34625,-0.583827,-0.079572
712,5.353834,-0.58464,-0.080893
713,5.361417,-0.585416,-0.080364
714,5.369,-0.586152,-0.080856
715,5.376584,-0.5869,-0.081101
716,5.384167,-0.587665,-0.080718
717,5.39175,-0.588447,-0.081206
718,5.399333,-0.589236,-0.08243
719,5.406917,-0.58999,-0.082502
720,5.4145,-0.590735,-0.082487
721,5.422083,-0.591494,-0.082175
722,5.429667,-0.592221,-0.082733
723,5.43725,-0.592958,-0.082843
724,5.444834,-0.593755,-0.084018
725,5.452417,-0.59452,-0.083796
726,5.46,-0.595276,-0.084023
727,5.467584,-0.596024,-0.083993
728,5.475167,-0.596767,-0.084516
729,5.48275,-0.597538,-0.084409
730,5.490334,-0.598312,-0.086166
731,5.497917,-0.599066,-0.085817
732,5.5055,-0.599798,-0.086064
733,5.513083,-0.600574,-0.085735
734,5.520667,-0.601314,-0.086039
735,5.52825,-0.602057,-0.086523
736,5.535833,-0.602855,-0.088031
737,5.543417,-0.603607,-0.087837
