LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Versuchsstand
Date	2022/08/03
Time	12:19:53,3622536659240722656
***End_of_Header***	
	
Channels	3			
Samples	261	261	261	
Date	2022/08/05	2022/08/05	2022/08/05	
Time	18:39:13,4616513252258300781	18:39:13,4616513252258300781	18:39:13,4616513252258300781	
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	time [s]	voltage [V]	current [A]	Comment
	123,992661	-0,200893	-4,978034E-5
	124,000801	-0,200841	-4,182979E-5
	124,008934	-0,200782	-3,463350E-5
	124,017067	-0,200789	-3,966095E-5
	124,025200	-0,200843	-5,129839E-5
	124,033333	-0,200830	-5,279993E-5
	124,041466	-0,200778	-4,540382E-5
	0,007583	-3,670721E-6	5,470175E-5
	0,015167	-0,000691	5,470175E-5
	0,022750	-0,001443	0,000547
	0,030333	-0,002193	0,000547
	0,037917	-0,002984	0,000547
	0,045500	-0,003732	0,000547
	0,053083	-0,004480	0,000547
	0,060667	-0,005236	0,000547
	0,068250	-0,005979	0,000547
	0,075833	-0,006734	0,000547
	0,083417	-0,007525	0,000547
	0,091000	-0,008274	0,000547
	0,098583	-0,009031	0,000547
	0,106167	-0,009775	0,000547
	0,113750	-0,010528	0,000547
	0,121333	-0,011275	0,000547
	0,128917	-0,012072	0,000547
	0,136500	-0,012820	0,000547
	0,144083	-0,013569	0,000547
	0,151667	-0,014327	0,000547
	0,159250	-0,015073	0,000547
	0,166833	-0,015824	0,000547
	0,174417	-0,016622	0,000547
	0,182000	-0,017371	0,000547
	0,189583	-0,018115	0,000547
	0,197167	-0,018858	0,000547
	0,204750	-0,019622	0,000547
	0,212333	-0,020371	0,000547
	0,219917	-0,021170	0,000547
	0,227500	-0,021916	0,000547
	0,235083	-0,022677	0,000547
	0,242667	-0,023428	0,000547
	0,250250	-0,024174	0,000547
	0,257833	-0,024924	0,000547
	0,265417	-0,025715	0,000547
	0,273000	-0,026472	0,005459
	0,280583	-0,027222	0,005459
	0,288167	-0,027968	0,005459
	0,295750	-0,028717	0,005459
	0,303333	-0,029469	0,005459
	0,310917	-0,030264	0,005459
	0,318500	-0,031008	0,005459
	0,326083	-0,031762	0,005459
	0,333667	-0,032513	0,005459
	0,341250	-0,033261	0,005459
	0,348833	-0,034009	0,005459
	0,356417	-0,034806	0,005459
	0,364000	-0,035553	0,005459
	0,371583	-0,036310	0,005459
	0,379167	-0,037055	0,005459
	0,386750	-0,037807	0,005459
