LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Versuchsstand
Date	2022/08/03
Time	12:19:53,3622536659240722656
***End_of_Header***	
	
Channels	3			
Samples	266	266	266	
Date	2022/08/08	2022/08/08	2022/08/08	
Time	09:17:44,8855075836181640625	09:17:44,8855075836181640625	09:17:44,8855075836181640625	
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	time [s]	voltage [V]	current [A]	Comment
	124,098396	-0,093916	-1,326900E-5
	124,106529	-0,094110	-2,062159E-5
	124,114662	-0,094175	-2,411467E-5
	124,122795	-0,094206	-3,046509E-5
	124,130928	-0,094171	-2,619613E-5
	124,139061	-0,094112	-2,291974E-5
	0,007583	-0,049962	5,470175E-5
	0,015167	-0,050162	5,470175E-5
	0,022750	-0,050269	5,470175E-5
	0,030333	-0,050460	5,470175E-5
	0,037917	-0,050574	5,470175E-5
	0,045500	-0,050752	5,470175E-5
	0,053083	-0,050881	5,470175E-5
	0,060667	-0,051056	5,470175E-5
	0,068250	-0,051176	5,470175E-5
	0,075833	-0,051353	5,470175E-5
	0,083417	-0,051489	5,470175E-5
	0,091000	-0,051642	5,470175E-5
	0,098583	-0,051795	5,470175E-5
	0,106167	-0,051936	5,470175E-5
	0,113750	-0,052098	5,470175E-5
	0,121333	-0,052233	5,470175E-5
	0,128917	-0,052405	5,470175E-5
	0,136500	-0,052523	5,470175E-5
	0,144083	-0,052710	5,470175E-5
	0,151667	-0,052811	5,470175E-5
	0,159250	-0,053022	5,470175E-5
	0,166833	-0,053162	5,470175E-5
	0,174417	-0,053363	5,470175E-5
	0,182000	-0,053456	5,470175E-5
	0,189583	-0,053668	5,470175E-5
	0,197167	-0,053763	0,000547
	0,204750	-0,053971	0,000547
	0,212333	-0,054051	0,000547
	0,219917	-0,054275	0,000547
	0,227500	-0,054350	0,000547
	0,235083	-0,054566	0,000547
	0,242667	-0,054659	0,000547
	0,250250	-0,054864	0,000547
	0,257833	-0,054951	0,000547
	0,265417	-0,055159	0,000547
	0,273000	-0,055266	0,000547
	0,280583	-0,055457	0,000547
	0,288167	-0,055563	0,000547
	0,295750	-0,055758	0,000547
	0,303333	-0,055869	0,000547
	0,310917	-0,056043	0,000547
	0,318500	-0,056170	0,000547
	0,326083	-0,056345	0,000547
	0,333667	-0,056480	0,000547
	0,341250	-0,056640	0,000547
	0,348833	-0,056785	0,000547
	0,356417	-0,056932	0,000547
	0,364000	-0,057091	0,000547
	0,371583	-0,057225	0,000547
	0,379167	-0,057394	0,000547
	0,386750	-0,057513	0,000547
	0,394333	-0,057745	0,000547
	0,401917	-0,057858	0,000547
	0,409500	-0,058052	0,000547
	0,417083	-0,058152	0,000547
	0,424667	-0,058355	0,000547
	0,432250	-0,058446	0,005459
	0,439833	-0,058666	0,005459
	0,447417	-0,058744	0,005459
	0,455000	-0,058968	0,005459
	0,462583	-0,059048	0,005459
	0,470167	-0,059271	0,005459
	0,477750	-0,059343	0,005459
	0,485333	-0,059574	0,005459
	0,492917	-0,059645	0,005459
	0,500500	-0,059867	0,005459
	0,508083	-0,059944	0,005459
	0,515667	-0,060167	0,005459
	0,523250	-0,060247	0,005459
	0,530833	-0,060462	0,005459
	0,538417	-0,060556	0,005459
	0,546000	-0,060757	0,005459
	0,553583	-0,060853	0,005459
	0,561167	-0,061056	0,005459
	0,568750	-0,061160	0,005459
	0,576333	-0,061350	0,005459
	0,583917	-0,061466	0,005459
	0,591500	-0,061639	0,005459
	0,599083	-0,061768	0,005459
	0,606667	-0,061921	0,005459
	0,614250	-0,062083	0,005459
	0,621833	-0,062219	0,005459
	0,629417	-0,062439	0,005459
	0,637000	-0,062564	0,005459
	0,644583	-0,062747	0,005459
	0,652167	-0,062856	0,005459
	0,659750	-0,063053	0,005459
	0,667333	-0,063143	0,005459
	0,674917	-0,063365	0,054663
	0,682500	-0,063428	0,054663
	0,690083	-0,063676	0,054663
	0,697667	-0,063727	0,054663
	0,705250	-0,063976	0,054663
	0,712833	-0,064016	0,054663
	0,720417	-0,064280	0,054663
	0,728000	-0,064321	0,054663
	0,735583	-0,064581	0,054663
	0,743167	-0,064608	0,054663
	0,750750	-0,064881	0,054663
	0,758333	-0,064908	0,054663
	0,765917	-0,065174	0,054663
	0,773500	-0,065217	0,054663
	0,781083	-0,065474	0,054663
	0,788667	-0,065520	0,054663
	0,796250	-0,065769	0,054663
	0,803833	-0,065831	0,054663
	0,811417	-0,066065	0,054663
	0,819000	-0,066127	0,054663
	0,826583	-0,066355	0,054663
	0,834167	-0,066445	0,054663
	0,841750	-0,066637	0,054663
	0,849333	-0,066755	0,054663
	0,856917	-0,066980	0,054663
	0,864500	-0,067126	0,054663
