LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	No
Time_Pref	Absolute
Operator	Versuchsstand
Date	2022/07/30
Time	12:50:44,4090776443481445313
***End_of_Header***	
	
Channels	7							
Samples	114	114	114	114	114	114	114	
Date	2022/07/30	2022/07/30	2022/07/30	2022/07/30	2022/07/30	2022/07/30	2022/07/30	
Time	12:50:44,4090776443481445313	12:50:44,4090776443481445313	12:50:44,4090776443481445313	12:50:44,4090776443481445313	12:50:44,4090776443481445313	12:50:44,4090776443481445313	12:50:44,4090776443481445313	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***								
X_Value	number [-]	freq [Hz]	freq meas [Hz]	real [ohm]	imag [ohm]	impedance [ohm]	phase [deg]	Comment
	1,000000	50000,050000	50097,656250	0,006793	0,001196	0,006897	9,989376
	2,000000	44562,591469	44589,843750	0,006779	0,001033	0,006857	8,667318
	3,000000	39716,451453	39785,156250	0,006768	0,000872	0,006824	7,338141
	4,000000	35397,324616	35449,218750	0,006751	0,000718	0,006789	6,069246
	5,000000	31547,898772	31582,031250	0,006742	0,000542	0,006764	4,600193
	6,000000	28117,094377	28183,593750	0,006770	0,000368	0,006780	3,114638
	7,000000	25059,386741	25136,718750	0,006831	0,000197	0,006834	1,655893
	8,000000	22334,201942	22441,406250	0,006915	0,000103	0,006916	0,852948
	9,000000	19905,378433	19980,468750	0,006980	2,459359E-5	0,006980	0,201887
	10,000000	17740,687202	17753,906250	0,007033	-4,762381E-5	0,007033	-0,387973
	11,000000	15811,404112	15878,906250	0,007092	-9,783055E-5	0,007092	-0,790352
	12,000000	14091,928748	14121,093750	0,007138	-0,000143	0,007140	-1,146240
	13,000000	12559,444717	12597,656250	0,007176	-0,000188	0,007178	-1,500620
	14,000000	11193,616886	11168,981445	0,007219	-0,000222	0,007222	-1,762518
	15,000000	9976,321551	10019,531250	0,007252	-0,000255	0,007257	-2,012494
	16,000000	8891,405942	8854,166992	0,007286	-0,000294	0,007292	-2,311477
	17,000000	7924,473887	7928,240723	0,007322	-0,000326	0,007329	-2,547577
	18,000000	7062,694786	7089,843750	0,007355	-0,000356	0,007364	-2,773768
	19,000000	6294,633354	6307,870605	0,007391	-0,000388	0,007401	-3,003365
	20,000000	5610,097882	5613,425781	0,007426	-0,000420	0,007438	-3,238802
	21,000000	5000,005000	4973,323242	0,007466	-0,000450	0,007479	-3,450382
	22,000000	4456,259147	4456,018555	0,007500	-0,000479	0,007515	-3,653936
	23,000000	3971,645145	3993,055664	0,007536	-0,000508	0,007553	-3,855078
	24,000000	3539,732462	3530,092529	0,007577	-0,000540	0,007597	-4,077020
	25,000000	3154,789877	3144,054932	0,007617	-0,000571	0,007638	-4,286071
	26,000000	2811,709438	2801,067139	0,007660	-0,000603	0,007684	-4,500178
	27,000000	2505,938674	2519,531250	0,007700	-0,000634	0,007726	-4,703691
	28,000000	2233,420194	2229,420654	0,007750	-0,000668	0,007779	-4,922877
	29,000000	1990,537843	2000,762207	0,007794	-0,000699	0,007825	-5,121200
	30,000000	1774,068720	1772,103638	0,007848	-0,000736	0,007882	-5,358262
	31,000000	1581,140411	1582,031250	0,007900	-0,000770	0,007938	-5,565374
	32,000000	1409,192875	1411,897583	0,007955	-0,000805	0,007996	-5,780106
	33,000000	1255,944472	1253,633667	0,008017	-0,000841	0,008061	-5,991819
	34,000000	1119,361689	1118,607910	0,008078	-0,000879	0,008126	-6,208912
	35,000000	997,632155	1000,702271	0,008142	-0,000914	0,008194	-6,401565
	36,000000	889,140594	885,416687	0,008220	-0,000959	0,008275	-6,652857
	37,000000	792,447389	790,028076	0,008287	-0,000992	0,008346	-6,824823
	38,000000	706,269479	708,575562	0,008361	-0,001023	0,008424	-6,975670
	39,000000	629,463335	628,810974	0,008444	-0,001061	0,008510	-7,158737
	40,000000	561,009788	560,461975	0,008530	-0,001092	0,008600	-7,297348
	41,000000	500,000500	502,232147	0,008616	-0,001125	0,008689	-7,437607
