LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Versuchsstand
Date	2022/08/03
Time	12:19:53,3622536659240722656
***End_of_Header***	
	
Channels	3			
Samples	267	267	267	
Date	2022/08/03	2022/08/03	2022/08/03	
Time	12:45:29,542118072509765625	12:45:29,542118072509765625	12:45:29,542118072509765625	
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	time [s]	voltage [V]	current [A]	Comment
	124,139061	-0,193696	-5,314627E-5
	124,147194	-0,193681	-5,334992E-5
	124,155334	-0,193668	-5,311262E-5
	124,163467	-0,193650	-5,281760E-5
	124,171600	-0,193642	-5,220413E-5
	124,179733	-0,193631	-5,366890E-5
	124,187866	-0,193619	-5,370495E-5
	0,007583	-0,049995	5,470175E-5
	0,015167	-0,050142	5,470175E-5
	0,022750	-0,050306	5,470175E-5
	0,030333	-0,050450	5,470175E-5
	0,037917	-0,050594	0,000547
	0,045500	-0,050750	0,000547
	0,053083	-0,050901	0,000547
	0,060667	-0,051042	0,000547
	0,068250	-0,051200	0,000547
	0,075833	-0,051351	0,000547
	0,083417	-0,051494	0,000547
	0,091000	-0,051644	0,000547
	0,098583	-0,051795	0,000547
	0,106167	-0,051942	0,000547
	0,113750	-0,052086	0,000547
	0,121333	-0,052241	0,000547
	0,128917	-0,052390	0,000547
	0,136500	-0,052539	0,000547
	0,144083	-0,052690	0,000547
	0,151667	-0,052840	0,000547
	0,159250	-0,052976	0,000547
	0,166833	-0,053194	0,000547
	0,174417	-0,053341	0,000547
	0,182000	-0,053488	0,000547
	0,189583	-0,053643	0,000547
	0,197167	-0,053792	0,000547
	0,204750	-0,053942	0,000547
	0,212333	-0,054090	0,000547
	0,219917	-0,054241	0,000547
	0,227500	-0,054383	0,000547
	0,235083	-0,054536	0,000547
	0,242667	-0,054690	0,000547
	0,250250	-0,054835	0,000547
	0,257833	-0,054986	0,005459
	0,265417	-0,055135	0,005459
	0,273000	-0,055275	0,005459
	0,280583	-0,055433	0,005459
	0,288167	-0,055583	0,005459
	0,295750	-0,055738	0,005459
	0,303333	-0,055887	0,005459
	0,310917	-0,056037	0,005459
	0,318500	-0,056185	0,005459
	0,326083	-0,056329	0,005459
	0,333667	-0,056483	0,005459
	0,341250	-0,056639	0,005459
	0,348833	-0,056790	0,005459
	0,356417	-0,056930	0,005459
	0,364000	-0,057080	0,005459
	0,371583	-0,057235	0,005459
	0,379167	-0,057381	0,005459
	0,386750	-0,057531	0,005459
	0,394333	-0,057724	0,005459
	0,401917	-0,057878	0,005459
	0,409500	-0,058031	0,005459
	0,417083	-0,058179	0,005459
	0,424667	-0,058321	0,005459
	0,432250	-0,058474	0,005459
	0,439833	-0,058630	0,005459
	0,447417	-0,058778	0,005459
	0,455000	-0,058930	0,005459
	0,462583	-0,059082	0,005459
	0,470167	-0,059225	0,005459
	0,477750	-0,059381	0,005459
	0,485333	-0,059529	0,005459
	0,492917	-0,059677	0,054663
	0,500500	-0,059827	0,054663
	0,508083	-0,059976	0,054663
	0,515667	-0,060127	0,054663
	0,523250	-0,060274	0,054663
	0,530833	-0,060431	0,054663
	0,538417	-0,060583	0,054663
	0,546000	-0,060732	0,054663
	0,553583	-0,060877	0,054663
	0,561167	-0,061025	0,054663
	0,568750	-0,061184	0,054663
	0,576333	-0,061332	0,054663
	0,583917	-0,061478	0,054663
	0,591500	-0,061632	0,054663
	0,599083	-0,061782	0,054663
	0,606667	-0,061929	0,054663
	0,614250	-0,062077	0,054663
	0,621833	-0,062232	0,054663
	0,629417	-0,062435	0,054663
	0,637000	-0,062582	0,054663
	0,644583	-0,062732	0,054663
	0,652167	-0,062876	0,054663
	0,659750	-0,063025	0,054663
	0,667333	-0,063176	0,054663
	0,674917	-0,063329	0,054663
	0,682500	-0,063475	0,054663
	0,690083	-0,063624	0,054663
	0,697667	-0,063781	0,054663
	0,705250	-0,063930	0,054663
	0,712833	-0,064074	0,054663
	0,720417	-0,064222	0,054663
	0,728000	-0,064370	0,054663
	0,735583	-0,064508	0,430881
	0,743167	-0,064659	0,426253
	0,750750	-0,064800	0,447421
	0,758333	-0,064956	0,447598
	0,765917	-0,065105	0,444364
	0,773500	-0,065250	0,441040
	0,781083	-0,065404	0,436893
	0,788667	-0,065548	0,433344
	0,796250	-0,065704	0,429703
	0,803833	-0,065853	0,425578
	0,811417	-0,066002	0,421826
	0,819000	-0,066150	0,418058
	0,826583	-0,066294	0,413998
	0,834167	-0,066444	0,410586
	0,841750	-0,066598	0,406802
	0,849333	-0,066753	0,403026
	0,856917	-0,066956	0,396305
	0,864500	-0,067102	0,393034
	0,872083	-0,067253	0,389914
	0,879667	-0,067404	0,386092
	0,887250	-0,067554	0,382528
	0,894833	-0,067692	0,379221
	0,902417	-0,067846	0,375359
	0,910000	-0,067998	0,372254
	0,917583	-0,068154	0,368450
	0,925167	-0,068300	0,365035
	0,932750	-0,068447	0,361676
	0,940333	-0,068604	0,358045
	0,947917	-0,068746	0,354669
	0,955500	-0,068904	0,351268
	0,963083	-0,069054	0,347570
	0,970667	-0,069198	0,344524
	0,978250	-0,069354	0,340806
	0,985833	-0,069501	0,337161
	0,993417	-0,069649	0,334336
	1,001000	-0,069805	0,330757
	1,008583	-0,069951	0,327210
	1,016167	-0,070104	0,324286
	1,023750	-0,070243	0,320874
	1,031333	-0,070393	0,317626
	1,038917	-0,070542	0,314421
	1,046500	-0,070700	0,310801
	1,054083	-0,070858	0,307567
	1,061667	-0,071002	0,304458
	1,069250	-0,071145	0,301384
	1,076833	-0,071296	0,298073
	1,084417	-0,071459	0,294796
	1,092000	-0,071643	0,289124
	1,099583	-0,071793	0,286289
	1,107167	-0,071946	0,282854
	1,114750	-0,072099	0,280165
	1,122333	-0,072249	0,277140
	1,129917	-0,072396	0,274448
	1,137500	-0,072553	0,271236
	1,145083	-0,072693	0,268554
	1,152667	-0,072848	0,265559
	1,160250	-0,072987	0,262807
	1,167833	-0,073144	0,259398
	1,175417	-0,073293	0,256718
	1,183000	-0,073440	0,253685
	1,190583	-0,073601	0,250660
	1,198167	-0,073758	0,247644
	1,205750	-0,073902	0,244738
	1,213333	-0,074043	0,242397
	1,220917	-0,074199	0,239204
	1,228500	-0,074348	0,236624
	1,236083	-0,074506	0,233641
	1,243667	-0,074645	0,230831
	1,251250	-0,074802	0,228049
	1,258833	-0,074949	0,225094
	1,266417	-0,075093	0,222192
	1,274000	-0,075251	0,219673
	1,281583	-0,075394	0,216745
	1,289167	-0,075556	0,214156
	1,296750	-0,075700	0,211650
	1,304333	-0,075851	0,208826
	1,311917	-0,075995	0,206384
	1,319500	-0,076203	0,200594
	1,327083	-0,076364	0,198137
	1,334667	-0,076510	0,195833
	1,342250	-0,076656	0,193394
	1,349833	-0,076801	0,191132
	1,357417	-0,076952	0,188769
	1,365000	-0,077104	0,186162
	1,372583	-0,077251	0,184056
	1,380167	-0,077403	0,181405
	1,387750	-0,077546	0,178905
	1,395333	-0,077695	0,176497
	1,402917	-0,077849	0,174085
	1,410500	-0,078003	0,171974
	1,418083	-0,078143	0,169443
	1,425667	-0,078299	0,166879
	1,433250	-0,078449	0,164856
	1,440833	-0,078599	0,162303
	1,448417	-0,078746	0,159921
	1,456000	-0,078897	0,158192
	1,463583	-0,079048	0,155453
	1,471167	-0,079201	0,153272
	1,478750	-0,079351	0,151041
	1,486333	-0,079499	0,148501
	1,493917	-0,079659	0,146640
	1,501500	-0,079807	0,144312
	1,509083	-0,079953	0,142143
	1,516667	-0,080096	0,140270
	1,524250	-0,080250	0,138030
	1,531833	-0,080394	0,135955
	1,539417	-0,080547	0,133627
	1,547000	-0,080695	0,131404
	1,554583	-0,080894	0,126814
	1,562167	-0,081040	0,124852
	1,569750	-0,081192	0,122806
	1,577333	-0,081339	0,120975
	1,584917	-0,081489	0,119024
	1,592500	-0,081633	0,117579
	1,600083	-0,081787	0,115350
	1,607667	-0,081944	0,113039
	1,615250	-0,082092	0,111360
	1,622833	-0,082232	0,109236
	1,630417	-0,082392	0,107374
	1,638000	-0,082548	0,105594
	1,645583	-0,082690	0,103594
	1,653167	-0,082843	0,101836
	1,660750	-0,082993	0,099791
	1,668333	-0,083145	0,097980
	1,675917	-0,083294	0,096216
	1,683500	-0,083440	0,094246
	1,691083	-0,083596	0,092468
	1,698667	-0,083740	0,090875
	1,706250	-0,083886	0,088354
	1,713833	-0,084045	0,087204
	1,721417	-0,084199	0,085089
	1,729000	-0,084347	0,083329
	1,736583	-0,084497	0,081800
	1,744167	-0,084643	0,079949
	1,751750	-0,084789	0,078485
	1,759333	-0,084940	0,076421
	1,766917	-0,085094	0,074374
	1,774500	-0,085244	0,073033
	1,782083	-0,085440	0,068643
	1,789667	-0,085592	0,067265
	1,797250	-0,085739	0,065707
	1,804833	-0,085893	0,064494
	1,812417	-0,086044	0,063277
	1,820000	-0,086198	0,061517
	1,827583	-0,086348	0,060008
	1,835167	-0,086491	0,058785
	1,842750	-0,086643	0,057117
	1,850333	-0,086795	0,055733
	1,857917	-0,086942	0,054103
	1,865500	-0,087098	0,052644
	1,873083	-0,087242	0,051612
	1,880667	-0,087391	0,049827
	1,888250	-0,087547	0,048484
	1,895833	-0,087688	0,047737
	1,903417	-0,087844	0,046122
	1,911000	-0,087983	0,044996
	1,918583	-0,088139	0,043715
	1,926167	-0,088286	0,042240
	1,933750	-0,088434	0,041381
	1,941333	-0,088598	0,039742
	1,948917	-0,088737	0,038539
	1,956500	-0,088893	0,037540
	1,964083	-0,089037	0,036046
	1,971667	-0,089184	0,034851
	1,979250	-0,089345	0,033280
	1,986833	-0,089497	0,031949
